,id_recipe,Quantity,Unit of Measure,Ingredient
0,6587058,1 ¼,cups,all-purpose flour
1,6587058,1,tablespoon,white sugar
2,6587058,¼,teaspoon,salt
3,6587058,½,cup,cold butter
4,6587058,2,teaspoons,water
5,6582006,1 ⅓,cups,self-rising flour
6,6582006,¾,cup,white sugar
7,6582006,¾,cup,margarine
8,6582006,½,teaspoon,vanilla extract
9,6582006,3,,eggs
10,6582006,¾,cup,confectioners' sugar
11,6582006,¼,cup,butter
12,6582006,½,teaspoon,vanilla extract
13,6582006,½,cup,strawberry or raspberry jam
14,6650796,1,cup,all-purpose flour
15,6650796,2,tablespoons,brown sugar
16,6650796,2,teaspoons,baking powder
17,6650796,1,teaspoon,"salt, or to taste"
18,6650796,1,cup,milk
19,6650796,1,large,egg
20,6650796,2,tablespoons,vegetable oil
21,6650796,2,tablespoons,vanilla extract
22,6650796,1,cup,chopped fresh strawberries
23,6664370,1,cup,fresh strawberries
24,6664370,1,cup,butter
25,6664370,3 ½,cups,"confectioners' sugar, sifted, divided"
26,6664370,1,teaspoon,vanilla extract
27,6745484,4,large,fresh eggs
28,6745484,2,tablespoons,white vinegar
29,6745484,4,cups,vegetable oil
30,6745484,1 ½,cups,all-purpose flour
31,6745484,2,large,"eggs, lightly beaten"
32,6745484,2,teaspoons,salt
33,6745484,1,teaspoon,freshly ground black pepper
34,6745484,1 ½,cups,panko bread crumbs
35,6745484,2,tablespoons,chopped pickled red onions (for garnish)
36,6745484,2,tablespoons,chopped green onions (for garnish)
37,6745484,1,tablespoon,"red pepper flakes for garnish, or to taste"
38,6575510,2 ½,cups,all-purpose flour
39,6575510,¼,cup,packed brown sugar
40,6575510,4,teaspoons,baking powder
41,6575510,2,teaspoons,ground cinnamon
42,6575510,1,teaspoon,ground allspice
43,6575510,1,teaspoon,ground ginger
44,6575510,½,teaspoon,salt
45,6575510,2,cups,milk
46,6575510,1,cup,canned pumpkin
47,6575510,4,,"eggs, separated"
48,6575510,¼,cup,"butter, melted"
49,6664833,2,large,eggs
50,6664833,2,cups,all-purpose flour
51,6664833,1 ¾,cups,milk
52,6664833,½,cup,vegetable oil
53,6664833,1,tablespoon,white sugar
54,6664833,4,teaspoons,baking powder
55,6664833,¼,teaspoon,salt
56,6664833,½,teaspoon,vanilla extract
57,6664833,,,nonstick cooking spray
58,6650318,2,cups,all-purpose flour
59,6650318,1,teaspoon,salt
60,6650318,4,teaspoons,baking powder
61,6650318,2,tablespoons,white sugar
62,6650318,2,,eggs
63,6650318,1 ½,cups,warm milk
64,6650318,⅓,cup,"butter, melted"
65,6650318,1,teaspoon,vanilla extract
66,6650035,1,cup,all-purpose flour
67,6650035,2,large,eggs
68,6650035,½,cup,milk
69,6650035,½,cup,water
70,6650035,¼,teaspoon,salt
71,6650035,2,tablespoons,"butter, melted"
72,6648180,1,cup,white sugar
73,6648180,2,tablespoons,all-purpose flour
74,6648180,3,tablespoons,cornstarch
75,6648180,¼,teaspoon,salt
76,6648180,1 ½,cups,water
77,6648180,2,,"lemons, juiced and zested"
78,6648180,2,tablespoons,butter
79,6648180,4,,"egg yolks, beaten"
80,6648180,1,(9 inch),"pie crust, baked"
81,6663557,3,cups,"all-purpose flour, plus more for kneading"
82,6663557,½,cup,white sugar
83,6663557,5,teaspoons,baking powder
84,6663557,½,teaspoon,salt
85,6663557,¾,cup,butter
86,6663557,1,cup,milk
87,6663557,1,,"egg, beaten"
88,6648191,1,cup,sweetened flaked coconut
89,6648191,3,cups,half-and-half
90,6648191,¾,cup,white sugar
91,6648191,½,cup,all-purpose flour
92,6648191,2,large,"eggs, beaten"
93,6648191,¼,teaspoon,salt
94,6648191,1,teaspoon,vanilla extract
95,6648191,1,(9 inch),"pie shell, baked"
96,6648191,1,cup,"frozen whipped topping, thawed"
97,6648622,¾,cup,butter
98,6648622,3,tablespoons,minced garlic
99,6648622,2,pounds,large sea scallops
100,6648622,2,tablespoons,fresh lemon juice
101,6648622,1,teaspoon,salt
102,6648622,⅛,teaspoon,pepper
103,6650039,2,cups,all-purpose flour
104,6650039,⅓,cup,sugar
105,6650039,1,teaspoon,baking powder
106,6650039,½,teaspoon,salt
107,6650039,¼,teaspoon,baking soda
108,6650039,8,tablespoons,"unsalted butter, frozen"
109,6650039,½,cup,raisins (or dried currants)
110,6650039,½,cup,sour cream
111,6650039,1,large,egg
112,6650039,1,teaspoon,white sugar
113,6663216,1,tablespoon,vegetable oil
114,6663216,1,medium,"onion, chopped"
115,6663216,1,(10 ounce) package,"frozen chopped spinach - thawed, drained, and squeezed dry"
116,6663216,5,large,"eggs, beaten"
117,6663216,¼,teaspoon,salt
118,6663216,⅛,teaspoon,ground black pepper
119,6663216,3,cups,shredded Muenster cheese
120,6650887,2,cups,all-purpose flour
121,6650887,1,pinch,salt
122,6650887,2,,eggs
123,6650887,1 ½,tablespoons,water
124,6650887,1,teaspoon,olive oil
125,6664549,1,cup,all-purpose flour
126,6664549,1,teaspoon,white sugar
127,6664549,¼,teaspoon,salt
128,6664549,3,,eggs
129,6664549,2,cups,milk
130,6664549,2,tablespoons,"butter, melted"
131,6737994,1,quart,"fresh strawberries, hulled"
132,6737994,1,(9 inch),"pie crust, baked"
133,6737994,1,cup,white sugar
134,6737994,3,tablespoons,cornstarch
135,6737994,¾,cup,water
136,6737994,½,cup,heavy whipping cream
137,6664163,3,,eggs
138,6664163,1 ¼,cups,milk
139,6664163,¾,cup,all-purpose flour
140,6664163,1,tablespoon,white sugar
141,6664163,½,teaspoon,salt
142,6664163,1,tablespoon,"butter, or as needed"
143,6663400,12,slices,"day-old bread, cut into 1-inch cubes"
144,6663400,2,(8 ounce) packages,"cream cheese, cut into 1 inch cubes"
145,6663400,1,cup,fresh blueberries
146,6663400,12,,"eggs, beaten"
147,6663400,2,cups,milk
