,id_recipe,Quantity,Unit of Measure,Ingredient
0,6591666,1,pound,chicken livers
1,6591666,1,medium,"onion, thinly sliced"
2,6591666,¾,cup,"butter, softened"
3,6591666,¼,cup,chopped onion
4,6591666,3,tablespoons,cooking sherry
5,6591666,¼,teaspoon,salt
6,6591666,¼,teaspoon,ground black pepper
7,6591666,⅛,teaspoon,ground mace
8,6572953,8,ounces,braunschweiger liver sausage
9,6572953,1,(8 ounce) package,"cream cheese, softened"
10,6572953,1,tablespoon,minced onion
11,6572953,2,teaspoons,lemon juice
12,6572953,1,teaspoon,Worcestershire sauce
13,6572953,,,salt and pepper to taste
14,6570946,1,teaspoon,ground cloves
15,6570946,1,teaspoon,ground nutmeg
16,6570946,1,teaspoon,ground ginger
17,6570946,1,teaspoon,cayenne pepper
18,6571331,1,cup,walnuts
19,6571331,½,cup,minced shallots
20,6571331,½,cup,unsalted butter
21,6571331,¼,pound,"shiitake mushrooms, chopped"
22,6571331,¼,pound,"crimini mushrooms, chopped"
23,6571331,¼,pound,"portobello mushrooms, chopped"
24,6571331,1,tablespoon,roasted garlic puree
25,6571331,¼,cup,chopped fresh Italian parsley
26,6571331,1,tablespoon,chopped fresh thyme
27,6571331,½,teaspoon,salt
28,6571331,½,teaspoon,white pepper
29,6571331,2,tablespoons,extra-virgin olive oil
30,6578180,2,pounds,finely ground pork fat
31,6578180,2,pounds,finely ground pork
32,6578180,2,,"onions, finely chopped"
33,6578180,4,cups,water
34,6578180,1,teaspoon,ground cloves
35,6578180,¾,teaspoon,ground nutmeg
36,6578180,,,salt and black pepper to taste
37,6590733,2,cups,water
38,6590733,1,cup,lentils
39,6590733,2,cubes,chicken bouillon
40,6590733,1,teaspoon,extra virgin olive oil
41,6590733,1,large,"onion, chopped"
42,6590733,1,cup,walnuts
43,6590733,,,salt and pepper to taste
44,6601058,1,tablespoon,butter
45,6601058,1,clove,"garlic, peeled and chopped"
46,6601058,1,tablespoon,chopped onion
47,6601058,¼,pound,"chicken livers, trimmed and chopped"
48,6601058,2,tablespoons,dry sherry
49,6601058,⅓,(8 ounce) package,"cream cheese, softened"
50,6601058,,,hot sauce to taste
51,6601058,,,salt and pepper to taste
52,6582239,1,cup,sunflower seeds
53,6582239,½,cup,whole wheat flour
54,6582239,½,cup,nutritional yeast
55,6582239,½,teaspoon,salt
56,6582239,½,cup,vegetable oil
57,6582239,2,tablespoons,lemon juice
58,6582239,1,,"potato, peeled and chopped"
59,6582239,1,large,"carrot, peeled and sliced"
60,6582239,1,,"onion, chopped"
61,6582239,1,stalk,"celery, chopped"
62,6582239,1,clove,"garlic, peeled"
63,6582239,1 ½,cups,water
64,6582239,½,teaspoon,dried thyme
65,6582239,½,teaspoon,dried basil leaves
66,6582239,½,teaspoon,dried sage
67,6582239,½,teaspoon,dried savory
68,6582239,½,teaspoon,ground black pepper
69,6582239,½,teaspoon,ground dry mustard
70,6582575,1,pound,"Braunschweiger (a liver sausage), pork"
71,6582575,½,(8 ounce) package,"cream cheese, softened"
72,6582575,1,tablespoon,milk
73,6582575,1,tablespoon,finely chopped onion
74,6582575,1,tablespoon,Worcestershire sauce
75,6582575,1,teaspoon,chili powder
76,6582575,½,teaspoon,sugar
77,6582575,½,teaspoon,minced garlic
78,6576631,1,pound,"lean pork butt, cut into pieces"
79,6576631,1,,"onion, chopped"
80,6576631,½,teaspoon,ground cinnamon
81,6576631,¼,teaspoon,ground cloves
82,6576631,,,salt and black pepper to taste
83,6605954,1,(7 ounce) can,"salmon, drained, flaked and bones removed"
84,6605954,1,(8 ounce) package,"cream cheese, softened"
85,6605954,1,teaspoon,prepared horseradish
86,6605954,1,tablespoon,lemon juice
87,6605954,2,teaspoons,grated onion
88,6605954,1,tablespoon,chopped fresh parsley
89,6605954,½,cup,chopped pecans (Optional)
90,6592687,5,cups,water
91,6592687,2,teaspoons,salt
92,6592687,1,(12 ounce),fresh salmon fillet
93,6592687,8,ounces,"smoked salmon, chopped"
94,6592687,⅓,cup,chopped green onion
95,6592687,2,tablespoons,chopped fresh parsley
96,6592687,1,teaspoon,"chopped fresh tarragon, or to taste"
97,6592687,7,tablespoons,"butter, softened"
98,6592687,½,cup,mayonnaise
99,6592687,1,tablespoon,Dijon mustard
100,6592687,1,tablespoon,"fresh lemon juice, or to taste"
101,6592687,½,teaspoon,black pepper
102,6563895,2,cups,chicken stock
103,6563895,1,teaspoon,kosher salt
104,6563895,¼,pound,turkey liver
105,6563895,½,cup,heavy cream
