,id_recipe,Quantity,Unit of Measure,Ingredient
0,7563548,2 1/2,cups,shortbread cookie
1,7563548,5,tablespoons,"unsalted butter, melted"
2,7563548,,2 (7.04 ounce),wix spread
3,7563548,1 (8,ounce) package,"cream cheese, softened"
4,7563548,1 1/2,cups,heavy cream
5,7563548,1/4,cup,confectioners sugar
6,7563548,1/4,cup,caramel topping
7,7563548,2,packages,"wix bars (4 bars), chopped"
8,7565344,1,cup,flour
9,7565344,1/2,teaspoon,kosher salt
10,7565344,1/2,cup,"butter, but into pieces"
11,7565344,3,tablespoons,"ice water, or more as needed"
12,7693661,1,,pie crust
13,7693661,1,tablespoon,"all-purpose flour, divided"
14,7693661,3 or 4,,"red pears, cored and thinly sliced"
15,7693661,1,tablespoon,lemon juice
16,7693661,1/4,cup,light brown sugar
17,7693661,1,tablespoon,cornstarch
18,7693661,1/4,teaspoon,ground ginger
19,7693661,1,pinch,salt
20,7693661,2,tablespoons,"unsalted butter, cut into small pieces"
21,7693661,1,large,"egg, beaten"
22,7693661,2,tablespoons pear or,lemon curd
23,7693661,2,tablespoons,bourbon (optional)
24,7693661,2,teaspoons,"candied ginger, or to taste"
25,7511030,,,1 (14.1 ounce) package refrigerated pie crusts
26,7511030,1,pound,"cherries, pitted"
27,7511030,2,tablespoons minute,tapioca
28,7511030,1/3,cup,sugar
29,7511030,1/2,teaspoon,almond extract
30,7511030,1,pinch,salt
31,7511030,1/2,cup,"whipped cream, or as needed (optional)"
32,7511030,,,chocolate as needed for garnish (optional)
33,7508367,2 1/2,cups,all-purpose flour
34,7508367,1 1/4,cups,"unsalted butter, cut into cubes"
35,7508367,1/4,cup,sugar
36,7508367,2,large,egg yolks
37,7508367,2,tablespoons,sour cream
38,7508367,1,tablespoon,plum brandy
39,7501170,16,ounces,kettle-cooked potato chips
40,7501170,6,tablespoons,"unsalted butter, melted"
41,7501170,1/4,cup,oat flour (see Note)
42,6581405,4,cups,all-purpose flour
43,6581405,2,teaspoons,salt
44,6581405,1,cup,shortening
45,6581405,1,cup,milk
46,6944614,12,tablespoons,"melted Ghee or clarified butter, divided"
47,6944614,¾,cup,granulated sugar
48,6944614,½,teaspoon,ground cinnamon
49,6944614,⅛,teaspoon,table salt
50,6944614,14,sheets,"frozen phyllo dough, thawed"
51,6944614,1 ¼,cups,whole milk
52,6944614,¼,cup,heavy cream
53,6944614,5,large,eggs
54,6944614,1,teaspoon,vanilla extract
55,6944614,1,tablespoon,powdered sugar
56,6747006,1 ¼,cups,"all-purpose flour, plus more for rolling"
57,6747006,1,tablespoon,granulated sugar
58,6747006,½,teaspoon,kosher salt
59,6747006,½,cup,"cold unsalted butter, cut into 1/2-inch pieces"
60,6747006,3,tablespoons,"ice water, or more as needed"
61,6751344,2,large,egg yolks
62,6751344,¼,cup,heavy whipping cream
63,6751344,½,teaspoon,vanilla extract
64,6751344,3,cups,"all-purpose flour, plus more for dusting"
65,6751344,¾,cup,granulated sugar
66,6751344,1,teaspoon,kosher salt
67,6751344,1,cup,"cold unsalted butter, cut into 1/2-inch pieces"
68,6828955,,,cooking spray
69,6828955,,,flour for dusting
70,6828955,1,pound,prepared pie crust
71,6828955,2,cups,apple juice
72,6828955,¾,cup,packed brown sugar
73,6828955,6,tablespoons,unsalted butter
74,6828955,1,large,egg
75,6828955,1,tablespoon,whipping cream
76,6828955,½,teaspoon,vanilla extract
77,6828955,1,pinch,salt
78,6828955,½,cup,chopped walnuts
79,6828456,2,ounces,"semisweet chocolate, finely chopped"
80,6828456,1,(9 inch),unbaked pie crust
81,6828456,1,(16 ounce) can,pumpkin puree
82,6828456,1,(14 ounce) can,sweetened condensed milk
83,6828456,3,large,eggs
84,6828456,1 ½,teaspoons,pumpkin pie spice
85,6663919,1,(15 ounce) can,pumpkin puree
86,6663919,1,(14 ounce) can,Eagle Brand Sweetened Condensed Milk
87,6663919,2,large,eggs
88,6663919,1,teaspoon,ground cinnamon
89,6663919,½,teaspoon,ground ginger
