,id_recipe,Quantity,Unit of Measure,Ingredient
0,7966411,8,slices,brioche bread
1,7966411,1/4,cup,peanut butter
2,7966411,1/4,cup,jelly
3,7966411,3,large,eggs
4,7966411,1/2,cup,whole milk
5,7966411,1/2,teaspoon,cinnamon
6,7966411,1/4,,"butter, divided"
7,7966411,1/2,tablespoon,"powdered sugar, or to taste (for dusting)"
8,7112447,4,large,"croissants, halved horizontally, left out overnight"
9,7112447,3,large,eggs
10,7112447,½,cup,half-and-half
11,7112447,1,tablespoon,white sugar
12,7112447,2,teaspoons,vanilla extract
13,7112447,½,teaspoon,ground cinnamon
14,7112447,¼,teaspoon,salt
15,7112447,1,pinch,ground nutmeg
16,7112447,2,tablespoons,unsalted butter
17,6664040,⅔,cup,milk
18,6664040,2,large,eggs
19,6664040,1,teaspoon,vanilla extract (Optional)
20,6664040,¼,teaspoon,ground cinnamon (Optional)
21,6664040,,,salt to taste
22,6664040,6,thick slices,bread
23,6664040,1,tablespoon,"unsalted butter, or more as needed"
24,6648752,¼,cup,all-purpose flour
25,6648752,1,cup,milk
26,6648752,3,,eggs
27,6648752,1,tablespoon,white sugar
28,6648752,1,teaspoon,vanilla extract
29,6648752,½,teaspoon,ground cinnamon
30,6648752,1,pinch,salt
31,6648752,12,thick slices,bread
32,6663400,12,slices,"day-old bread, cut into 1-inch cubes"
33,6663400,2,(8 ounce) packages,"cream cheese, cut into 1 inch cubes"
34,6663400,1,cup,fresh blueberries
35,6663400,12,,"eggs, beaten"
36,6663400,2,cups,milk
37,6663400,1,teaspoon,vanilla extract
38,6663400,⅓,cup,maple syrup
39,6664362,½,cup,"butter, melted"
40,6664362,¾,cup,brown sugar
41,6664362,1,tablespoon,ground cinnamon
42,6664362,12,slices,sandwich bread
43,6664362,6,,eggs
44,6664362,½,cup,milk
45,6664362,1,pinch,salt
46,7372061,1,loaf,challah
47,7372061,6,,"large eggs, at"
48,7372061,1,cup,Almond Breeze Unsweetened Vanilla Almondmilk
49,7372061,1/4,cup,maple syrup
50,7372061,2,teaspoons,cinnamon
