,id_recipe,Quantity,Unit of Measure,Ingredient
0,7968859,8,ounces,"andouille sausage, cut into 1/4-inch cubes"
1,7968859,2,tablespoons,olive oil
2,7968859,1,cup,onion
3,7968859,1,cup,green bell pepper
4,7968859,2/3,cup,celery
5,7968859,1/4,teaspoon,"kosher salt, plus more to taste"
6,7968859,1,teaspoon,paprika
7,7968859,1,teaspoon,cumin
8,7968859,1/2,teaspoon,ground black pepper
9,7968859,1/2,teaspoon,dried thyme
10,7968859,1/4,teaspoon,dried oregano
11,7968859,1,,bay leaf
12,7968859,6,cups,low-sodium chicken broth
13,7968859,8,ounces,"chicken thighs, cut into small pieces"
14,7968859,4,ounces,"smoked ham, diced"
15,7968859,3/4,cup,okra
16,7968859,1,cup,"lentils, rinsed"
17,7968859,1,teaspoon,orcestershire sauce
18,7968859,1/2,teaspoon,hot sauce
19,7968859,1/4,cup chopped,talian parsley
20,7968859,1/3,cup,green onions
21,7968859,2,cups,cooked white rice (optional)
22,7968859,1/3,cup,"green onions, or as needed"
23,7968859,,,"1/8 teaspoon cayenne pepper, or to taste"
24,6664679,1,cup,all-purpose flour
25,6664679,¾,cup,bacon drippings
26,6664679,1,cup,coarsely chopped celery
27,6664679,1,large,"onion, coarsely chopped"
28,6664679,1,large,"green bell pepper, coarsely chopped"
29,6664679,2,cloves,"garlic, minced"
30,6664679,1,pound,"andouille sausage, sliced"
31,6664679,3,quarts,water
32,6664679,6,cubes,beef bouillon
33,6664679,1,tablespoon,white sugar
34,6664679,,,salt to taste
35,6664679,2,tablespoons,"hot pepper sauce (such as Tabasco®), or to taste"
36,6664679,½,teaspoon,"Cajun seasoning blend (such as Tony Chachere's®), or to taste"
37,6664679,4,,bay leaves
38,6664679,½,teaspoon,dried thyme leaves
39,6664679,1,(14.5 ounce) can,stewed tomatoes
40,6664679,1,(6 ounce) can,tomato sauce
41,6664679,4,teaspoons,"file powder, divided"
42,6664679,2,tablespoons,bacon drippings
43,6664679,2,(10 ounce) packages,"frozen cut okra, thawed"
44,6664679,2,tablespoons,distilled white vinegar
45,6664679,1,pound,lump crabmeat
46,6664679,3,pounds,"uncooked medium shrimp, peeled and deveined"
47,6664679,2,tablespoons,Worcestershire sauce
48,6648529,1,cup,vegetable oil
49,6648529,1,cup,all-purpose flour
50,6648529,1,pound,"andouille or smoked sausage, sliced 1/4 inch thick"
51,6648529,2,,"celery stalks, chopped"
52,6648529,1,large,"green bell pepper, chopped"
53,6648529,1,large,"onion, chopped"
54,6648529,4,cloves,"garlic, minced"
55,6648529,,,salt and pepper to taste
56,6648529,1,pinch,"Creole seasoning, or to taste"
