,id_recipe,Quantity,Unit of Measure,Ingredient
0,6738672,6,,"pecan shortbread cookies (such as Keebler Sandies), finely crushed"
1,6738672,2,tablespoons,"butter, melted"
2,6738672,2,tablespoons,white sugar
3,6738672,6,,(1/2 pint) canning jars with lids
4,6738672,12,ounces,sliced fresh strawberries
5,6738672,1,(8 ounce) package,"cream cheese, softened"
6,6738672,½,cup,white sugar
7,6738672,2,tablespoons,fresh lemon juice
8,6738672,½,cup,"heavy cream, whipped"
9,6649982,8,,eggs
10,6649982,½,cup,mayonnaise
11,6649982,¼,cup,chopped green onion
12,6649982,1,teaspoon,prepared yellow mustard
13,6649982,¼,teaspoon,paprika
14,6649982,,,salt and pepper to taste
15,6648395,½,cup,butter
16,6648395,1,cup,white sugar
17,6648395,2,,eggs
18,6648395,1,teaspoon,vanilla extract
19,6648395,⅓,cup,unsweetened cocoa powder
20,6648395,½,cup,all-purpose flour
21,6648395,¼,teaspoon,salt
22,6648395,¼,teaspoon,baking powder
23,6663171,5,,potatoes
24,6663171,3,,eggs
25,6663171,1,cup,chopped celery
26,6663171,½,cup,chopped onion
27,6663171,½,cup,sweet pickle relish
28,6663171,¼,cup,mayonnaise
29,6663171,1,tablespoon,prepared mustard
30,6663171,¼,teaspoon,garlic salt
31,6663171,¼,teaspoon,celery salt
32,6663171,,,ground black pepper to taste
33,6664449,1,cup,water
34,6664449,½,cup,distilled white vinegar
35,6664449,¼,cup,vegetable oil
36,6664449,¼,cup,sugar
37,6664449,1,teaspoon,"salt, or to taste"
38,6664449,1,teaspoon,"freshly ground black pepper, or to taste"
39,6664449,3,,"cucumbers, peeled and sliced 1/4-inch thick"
40,6664449,3,,"tomatoes, cut into wedges"
41,6664449,1,,"onion, sliced and separated into rings"
42,6581790,3,cups,Rice Chex® cereal
43,6581790,3,cups,Corn Chex® cereal
44,6581790,3,cups,Chocolate Chex® cereal
45,6581790,1,cup,semisweet chocolate chips
46,6581790,½,cup,peanut butter
47,6581790,¼,cup,butter or margarine
48,6581790,1,teaspoon,vanilla
49,6581790,1 ½,cups,powdered sugar
50,6663523,1,(3 1/2) pound,"chicken, cut into 8 pieces"
51,6663523,1,teaspoon,black pepper
52,6663523,1,teaspoon,salt
53,6663523,1,teaspoon,paprika
54,6663523,½,teaspoon,white pepper
55,6663523,¼,teaspoon,dried rosemary
56,6663523,¼,teaspoon,ground thyme
57,6663523,¼,teaspoon,dried oregano
58,6663523,¼,teaspoon,dried sage
59,6663523,¼,teaspoon,cayenne pepper
60,6663523,2,cups,buttermilk
61,6665064,1,quart,vegetable oil for frying
62,6665064,4 ⅓,cups,"all-purpose flour, divided"
63,6665064,1 ½,tablespoons,garlic salt
64,6665064,1,tablespoon,ground black pepper
65,6665064,1,tablespoon,paprika
66,6665064,½,teaspoon,poultry seasoning
67,6665064,1 ½,cups,"beer, or as needed"
68,6665064,2,,"egg yolks, beaten"
69,6665064,1,teaspoon,salt
70,6665064,¼,teaspoon,ground black pepper
71,6665064,1,(3 pound),"whole chicken, cut into pieces"
72,6603465,½,cup,rice vinegar
73,6603465,¼,cup,white sugar
74,6603465,¼,cup,water
75,6603465,¼,cup,matchstick-cut carrots
76,6603465,¼,cup,peeled and matchstick-cut daikon radish
