,id_recipe,Quantity,Unit of Measure,Ingredient
0,7558651,1,cup,shredded Parmesan cheese
1,6570071,¼,cup,vegetable oil
2,6570071,1,(1 ounce) package,Ranch-style dressing mix
3,6570071,½,teaspoon,dried dill weed
4,6570071,¼,teaspoon,lemon pepper (Optional)
5,6570071,¼,teaspoon,garlic powder (Optional)
6,6570071,5,cups,oyster crackers
7,6737636,1 ⅔,cups,vegetable oil
8,6737636,2,(1 ounce) envelopes,ranch dressing mix
9,6737636,3,tablespoons,crushed red pepper flakes
10,6737636,1,teaspoon,garlic powder
11,6737636,1,teaspoon,onion powder
12,6737636,½,teaspoon,black pepper
13,6737636,1,(16.5 ounce) package,multigrain saltine crackers
14,6605085,1 ½,cups,vegetable oil
15,6605085,1,(1 ounce) package,ranch dressing mix
16,6605085,1,(16 ounce) package,saltine crackers
17,6576173,4,cups,all-purpose flour
18,6576173,½,teaspoon,"fine sea salt, divided"
19,6576173,¾,cup,olive oil
20,6576173,¾,cup,dry white wine
21,6651070,2 ½,cups,all-purpose flour
22,6651070,1,teaspoon,white sugar
23,6651070,1,teaspoon,salt
24,6651070,⅔,cup,water
25,6651070,1,,egg white
26,6651070,2,tablespoons,"butter, melted"
27,6651070,2,,"egg whites, beaten"
28,6651070,2,tablespoons,sesame seeds
29,6738721,1 ½,cups,all-purpose flour
30,6738721,1 ½,teaspoons,kosher salt
31,6738721,1,teaspoon,white sugar
32,6738721,½,cup,freshly grated Parmigiano-Reggiano cheese
33,6738721,3,tablespoons,extra-virgin olive oil
34,6738721,½,cup,cold water
35,6738721,1,tablespoon,minced fresh rosemary
36,6594118,1 ½,cups,canola oil
37,6594118,2,tablespoons,crushed red pepper flakes
38,6594118,1,(1 ounce) packet,ranch dressing mix
39,6594118,1,tablespoon,chili powder
40,6594118,1,(16 ounce) package,Whole Wheat Saltine Crackers
41,6577122,1,cup,cooked brown rice
42,6577122,1,cup,cooked quinoa
43,6577122,2,teaspoons,tamari (gluten-free soy sauce) (Optional)
44,6577122,1,tablespoon,"water, or as needed (Optional)"
45,6577122,¼,cup,chia seeds
46,6577122,¼,cup,sesame seeds
47,6577122,¼,cup,flax seeds
48,6577122,,,salt to taste
49,6580841,¾,cup,canola oil
50,6580841,1,(1 ounce) package,ranch dressing mix
51,6580841,½,teaspoon,dried dill weed
52,6580841,1,teaspoon,lemon pepper
53,6580841,1,teaspoon,granulated garlic
54,6580841,1,teaspoon,onion powder
55,6580841,½,teaspoon,seasoned salt
56,6580841,¼,teaspoon,ground white pepper
57,6580841,2,(16 ounce) packages,oyster crackers
58,6737274,1,cup,raw flax seeds
59,6737274,¾,teaspoon,salt
60,6737274,¼,teaspoon,garlic powder
61,6737274,¼,teaspoon,onion powder
62,6737274,1,pinch,cayenne pepper
63,6737274,1,cup,cold water
64,6603996,2,cups,all-purpose flour
65,6603996,1,pinch,salt
66,6603996,1 ½,teaspoons,red pepper flakes
67,6603996,1,pound,"Cheddar cheese, grated and room temperature"
68,6603996,1,cup,"unsalted butter, melted"
69,6603996,2,cups,crispy rice cereal (such as Rice Krispies®)
70,6736937,½,teaspoon,vegetable oil
71,6736937,2,tablespoons,unsalted butter at room temperature
72,6736937,¾,cup,lightly packed shredded sharp Cheddar cheese
73,6736937,⅓,cup,lightly packed freshly shredded Parmesan cheese
74,6736937,½,teaspoon,paprika
75,6736937,1,pinch,"cayenne pepper, or to taste"
76,6736937,¼,teaspoon,salt
77,6736937,½,cup,all-purpose flour
78,6736937,1,tablespoon,"cold water, or as needed"
79,6594393,½,cup,"butter, softened"
80,6594393,1 ½,cups,all-purpose flour
81,6594393,½,pound,shredded Cheddar cheese
82,6594393,1,teaspoon,salt
83,6594393,1,pinch,crushed red pepper flakes
84,6594393,1,dash,hot pepper sauce
85,6594393,¾,cup,chopped pecans
86,6581125,1 ½,cups,rolled oats
87,6581125,1,cup,whole wheat flour
88,6581125,½,teaspoon,salt
89,6581125,1,tablespoon,white sugar
90,6581125,1,teaspoon,ground cinnamon (Optional)
91,6581125,½,cup,water
92,6581125,5,tablespoons,olive oil
93,6596109,2 ¾,cups,all-purpose flour
94,6596109,¼,cup,white sugar
95,6596109,½,teaspoon,baking soda
96,6596109,½,teaspoon,salt
97,6596109,½,cup,butter
98,6596109,1,cup,"buttermilk, or more as needed"
99,6573095,1 ¾,cups,whole wheat flour
100,6573095,1 ½,cups,all-purpose flour
101,6573095,¾,teaspoon,salt
102,6573095,⅓,cup,vegetable oil
103,6573095,1,cup,water
104,6573095,,,salt for sprinkling
105,6596832,1,cup,"lukewarm water, or more as needed"
106,6596832,¼,cup,whole wheat flour
107,6596832,1,(.25 ounce) envelope,active dry yeast
108,6596832,3,cups,"all-purpose flour, or more as needed"
109,6596832,1,teaspoon,salt
110,6569579,1,cup,rye flour
111,6569579,1,cup,all-purpose flour
112,6569579,1,tablespoon,caraway seed
113,6569579,1 ½,teaspoons,salt
114,6569579,1,teaspoon,onion powder
115,6569579,1,teaspoon,garlic powder
116,6569579,⅓,cup,canola oil
117,6569579,1,teaspoon,honey
118,6569579,¼,cup,"water, or as needed"
119,6580192,¾,cup,vegetable oil
120,6580192,1,(1 ounce) package,dry Ranch-style dressing mix
121,6580192,½,teaspoon,dried dill weed
122,6580192,¼,teaspoon,lemon pepper
123,6580192,¼,teaspoon,garlic powder
124,6580192,1,(12 ounce) package,oyster crackers
125,6576757,,,cheese cloth
126,6576757,1,(12 ounce) package,frozen riced cauliflower
127,6576757,1,large,egg
128,6576757,1,tablespoon,dry ranch salad dressing mix
129,6576757,⅛,teaspoon,"cayenne pepper, or more to taste"
130,6576757,1,cup,shredded Parmesan cheese
131,6585482,1,cup,almond flour
132,6585482,2,tablespoons,finely chopped walnuts
133,6585482,1 ½,teaspoons,flax seed meal
134,6585482,½,teaspoon,salt
135,6585482,2,tablespoons,water
136,6585482,1 ½,teaspoons,olive oil
137,6600858,1,cup,all-purpose flour
138,6600858,1,cup,sourdough starter discard
139,6600858,¼,cup,extra-virgin olive oil
140,6600858,2,tablespoons,finely chopped fresh rosemary
141,6600858,1,teaspoon,kosher salt
142,6600858,,,olive oil cooking spray
143,6600858,½,teaspoon,flaked sea salt
144,6586383,2,(12 ounce) packages,oyster crackers
145,6586383,1,cup,vegetable oil
146,6586383,1 ½,tablespoons,dry Ranch-style dressing mix
147,6586383,1,teaspoon,lemon pepper
148,6586383,1,teaspoon,dried dill weed
149,6586383,½,teaspoon,garlic salt
150,6590135,1,(16 ounce) package,buttery round crackers
151,6590135,1,pound,"sliced bacon, cut into thirds"
152,6590135,1,pound,brown sugar
153,6737677,1 ¼,cups,all-purpose flour
154,6737677,½,cup,"salted butter, softened"
155,6737677,1 ⅔,cups,grated Parmesan cheese
156,6586027,3,cups,warm water
157,6586027,1,(.25 ounce) package,yeast
158,6586027,1,teaspoon,salt
159,6586027,1,teaspoon,white sugar
160,6586027,8,cups,all-purpose flour
161,6586027,2,cups,"whole wheat flour, or more if needed"
162,6586027,2,cups,olive oil
163,6586027,1,cup,corn oil
164,6586027,2,cups,fresh za'atar
165,6569062,½,cup,tapioca flour
166,6569062,½,cup,brown rice flour
167,6569062,¼,cup,white rice flour
168,6569062,1,teaspoon,white sugar
169,6569062,¼,teaspoon,xanthan gum
170,6569062,¼,teaspoon,salt
171,6569062,¼,cup,softened butter
172,6569062,5,tablespoons,whole milk
173,6569062,,,sea salt to taste
174,6569062,,,cooking spray
175,6739045,1,cup,all-purpose flour
176,6739045,2,teaspoons,freshly ground black pepper
177,6739045,1,teaspoon,kosher salt
178,6739045,¼,cup,white wine
179,6739045,2,tablespoons,olive oil
180,6739045,½,cup,finely grated Parmigiano-Reggiano cheese
181,6574062,8,cups,all-purpose flour
182,6574062,1,cup,"butter, at room temperature"
183,6574062,3,tablespoons,"butter, at room temperature"
184,6574062,2,teaspoons,ground nutmeg
185,6574062,½,cup,milk
186,6574062,2,tablespoons,milk
187,6574062,1,cup,vegetable oil
188,6568211,4 ½,cups,shredded Cheddar-Monterey Jack cheese blend
189,6568211,1,cup,"butter, cut into small pieces"
190,6568211,1 ½,cups,garbanzo bean flour
191,6568211,1,teaspoon,"smoked paprika, or more to taste (Optional)"
192,6568211,,,kosher salt to taste
193,6582489,2,cups,shredded mozzarella cheese
194,6582489,2,ounces,cream cheese
195,6582489,1,cup,finely ground almond flour
196,6582489,1,large,egg
197,6600211,10,sheets,"phyllo dough, thawed"
198,6600211,3,tablespoons,melted butter
199,6600211,1,,"egg white, lightly beaten"
200,6600211,3,tablespoons,everything bagel seasoning
201,6736310,⅓,cup,buckwheat flour
202,6736310,⅓,cup,finely grated Parmigiano-Reggiano cheese
203,6736310,¼,cup,gluten-free all-purpose flour
204,6736310,2,tablespoons,"butter, divided"
205,6736310,1,tablespoon,black sesame seeds
206,6736310,1,tablespoon,fresh thyme leaves
207,6736310,3,tablespoons,"water, or more as needed"
208,6588403,2,teaspoons,butter
209,6588403,1,cup,cooked macaroni
210,6588403,2,slices,"American cheese, diced"
211,6588403,2,tablespoons,milk
212,6588403,16,,thin pretzel crackers (such as Snack Factory® Pretzel Crisps®)
213,6588403,1,(4 ounce),"precooked smoked sausage, cut into sixteen 1/4-inch slices"
214,6588403,,,ground black pepper to taste
215,6583842,1 ¾,cups,whole wheat flour
216,6583842,1 ½,cups,all-purpose flour
217,6583842,⅓,cup,wheat germ
218,6583842,¼,cup,ground flax seed
219,6583842,2,tablespoons,poppy seeds
220,6583842,2,tablespoons,dried onion flakes
221,6583842,1,tablespoon,parsley flakes
222,6583842,1,tablespoon,dried basil
223,6583842,1,tablespoon,dried oregano
224,6583842,1,teaspoon,garlic salt
225,6583842,1,teaspoon,baking powder
226,6583842,½,teaspoon,smoked paprika
227,6583842,¼,teaspoon,cayenne pepper
228,6583842,1 ¼,cups,water
229,6583842,½,cup,extra-virgin olive oil
230,6583842,3,tablespoons,sesame oil
231,6583842,,,kosher salt to taste
232,6583957,2,tablespoons,melted butter
233,6583957,1,tablespoon,black truffle-infused olive oil
234,6583957,10,sheets,"phyllo dough, thawed"
235,6583957,1,,"egg white, lightly beaten"
236,6583957,⅓,cup,finely grated Parmesan cheese
237,6583957,,,black truffle salt to taste
238,6583957,,,freshly ground black pepper to taste
239,6575417,1,medium,apple
240,6575417,½,cup,peanut butter
241,6575417,½,cup,"miniature fish-shaped crackers (such as Goldfish®), or as needed"
242,6604629,,,aluminum foil
243,6604629,1,(12 ounce) package,cauliflower pizza crust
244,6604629,2,tablespoons,olive oil
245,6604629,⅓,cup,thinly shaved Parmesan cheese
246,6604629,1 ½,teaspoons,everything bagel seasoning
247,6592715,¼,cup,canola oil
248,6592715,1,large,"yellow onion, cut into thin slices"
249,6592715,¼,cup,small dried Mission figs
250,6592715,6,ounces,"goat cheese, softened"
251,6592715,40,,crackers
252,6567118,1,cup,sesame seeds
253,6567118,2,cups,spelt flour
254,6567118,2,cups,rolled spelt flakes
255,6567118,½,cup,sunflower seeds
256,6567118,½,cup,finely ground almonds
257,6567118,¼,cup,flax seeds
258,6567118,2,teaspoons,sea salt
259,6567118,1 ½,cups,cold water
260,6567118,6,tablespoons,canola oil
261,6564756,1 ¼,cups,whole wheat flour
262,6564756,2,tablespoons,white sugar
263,6564756,½,teaspoon,"kosher salt, or more to taste"
264,6564756,¼,teaspoon,ground paprika
265,6564756,¼,cup,"butter, cut into cubes and softened"
266,6564756,¼,cup,water
267,6566050,⅓,cup,milk
268,6566050,1,teaspoon,cornstarch
269,6566050,1,teaspoon,Creole seasoning (such as Tony Chachere's®)
270,6566050,1,cup,grated medium Cheddar cheese
271,6566050,1,cup,all-purpose flour
272,6565608,8,ounces,sharp Cheddar cheese
273,6565608,1,cup,gluten-free all-purpose baking flour (such as Bob's Red Mill®)
274,6565608,4,tablespoons,"salted butter, cut into small pieces"
275,6565608,½,teaspoon,kosher salt
276,6565608,½,teaspoon,seasoned salt
277,6565608,1,pinch,cayenne pepper
278,6565608,3,tablespoons,ice cold water
279,6564323,2,cups,all-purpose flour
280,6564323,2,cups,finely grated Parmesan cheese
281,6564323,¼,cup,"cold unsalted butter, cut into pieces"
282,6564323,1,teaspoon,salt
283,6564323,1,teaspoon,dry mustard
284,6564323,½,cup,whipping cream
285,6563108,2,cups,all-purpose flour
286,6563108,1,tablespoon,white sugar
287,6563108,2 ½,teaspoons,baking powder
288,6563108,1,teaspoon,garlic powder
289,6563108,½,teaspoon,salt
290,6563108,½,teaspoon,dried dill weed
291,6563108,6,tablespoons,"unsalted butter, melted, divided"
292,6563108,2,tablespoons,vegetable oil
293,6563108,⅔,cup,cold water
294,6563108,,,coarse sea salt to taste
