,id_recipe,Quantity,Unit of Measure,Ingredient
0,7970816,4,,boneless skinless chicken thighs
1,7970816,1/2,teaspoon,onion powder
2,7970816,1/2,teaspoon,garlic powder
3,7970816,1/2,teaspoon,smoked paprika
4,7970816,1/4,teaspoon,"salt, or to taste"
5,7970816,1/4,teaspoon,"black pepper, or to taste"
6,7970816,2,tablespoons,honey
7,7970816,2,tablespoons,ijon mustard
8,7970816,,,olive oil cooking spray
9,7814346,1/4,cup,all-purpose flour
10,7814346,1/4,teaspoon,salt
11,7814346,1/8,teaspoon,ground black pepper
12,7814346,1,large,egg
13,7814346,1/4,cup,talian bread crumbs
14,7814346,2,tablespoons,panko bread crumbs
15,7814346,2,tablespoons,grated Parmesan cheese
16,7814346,1 (14,ounce) can,"hearts of palm, drained"
17,7814346,,,cooking spray
18,7560981,4,cups,frozen French fries
19,7560981,1/4,cup,olive oil
20,7560981,2,tablespoons,ranch salad dressing mix
21,7560981,2,teaspoons,bacon bits
22,7560981,1,pinch,salt
23,7560981,1/4,cup,shredded Cheddar cheese
24,7509612,,,cooking spray
25,7509612,1/4,cup,"flour, plus more for dusting cake pan"
26,7509612,3,tablespoons,unsweetened Dutch process cocoa powder
27,7509612,1/2,teaspoon,baking powder
28,7509612,1/4,teaspoon,baking soda
29,7509612,1/4,teaspoon,salt
30,7509612,3,tablespoons,buttermilk
31,7509612,3,tablespoons,unsweetened applesauce
32,7509612,4 1/2,teaspoons,canola oil
33,7509612,1,teaspoon,
34,7509612,1/2,teaspoon,vanilla extract
35,7509612,1,large,egg
36,7509612,1/2,cup,sugar
37,7509612,1,ounce,"dark chocolate, chopped, plus more for garnish"
38,7510155,2 (10-,ounces) pkg.,"spinach, thawed and squeezed dry"
39,7510155,1/2,cup,feta cheese
40,7510155,1/2,cup,shredded mozzarella cheese
41,7510155,1/2,cup,grated Parmesan cheese
42,7510155,1,,"clove garlic, minced"
43,7510155,1,lb. pkg.),"phyllo dough, thawed"
44,7510155,1/2,cup,"unsalted butter, melted"
45,7510155,,,tzatziki sauce for serving
46,7510155,,,fresh dill for serving
47,7510184,2/3,cup,chopped pecans
48,7510184,1,teaspoon,"dried rosemary, crushed"
49,7510184,1/2,teaspoon,salt
50,7510184,2,tablespoons,flour
51,7510184,1,large,egg
52,7510184,4 (4-,ounces) rainbow,"trout fillets, thawed if frozen, skinned if desired"
53,7510184,2,teaspoons,maple syrup
54,7510184,,,"lemon wedges, for serving"
55,7546676,1,cup,milk
56,7546676,1,large,egg
57,7546676,1,cup,flour
58,7546676,3/4,teaspoon,salt
59,7546676,3/4,teaspoon,cayenne pepper
60,7546676,1/2,teaspoon,"paprika, plus more for garnish"
61,7546676,1/4,teaspoon,ground black pepper
62,7546676,1/4,teaspoon,dried oregano
63,7546676,1/8,teaspoon,dried thyme
64,7546676,1/8,teaspoon,cumin
65,7546676,1,large (14- to 16-ounces),sweet onion
66,7546676,,,cooking spray
67,7510181,2,large,egg whites
68,7510181,1/4,cup,seltzer water
69,7510181,1/2,cup,flour
70,7510181,1/4,teaspoon,SEASONING (see Variations below)
71,7510181,1/2,teaspoon,salt
72,7510181,1/4,teaspoon,ground black pepper
73,7510181,2,cups,VEGETABLES (
74,7510181,1/2,cup purchased,DIPPING SAUCE
75,7511366,1,cup,graham cracker crumbs
76,7511366,1,tablespoon,sugar
77,7511366,6,tablespoons,"butter, melted"
78,7511366,12,ounces,"cream cheese, softened"
79,7511366,1/3,cup,sour cream
80,7511366,1/3,cup,sugar
81,7511366,1,teaspoon,lemon juice
82,7511366,1,teaspoon,vanilla extract
83,7511366,1,pinch,salt
84,7511366,2,large,eggs
85,7511366,2,tablespoons,2
86,7511366,2,tablespoons,"caramel ice cream topping, or to taste"
87,7511366,2,tablespoons,"pecans, or to taste"
88,7510128,12,ounces,"yukon gold potatoes,"
89,7510128,1,tablespoon,extra-virgin olive oil
90,7510128,1/2,cup,onion
91,7510128,1,teaspoon,fresh ginger
92,7510128,2,cloves,"garlic, minced"
93,7510128,1,teaspoon,garam masala
94,7510128,1/2,teaspoon,cumin
95,7510128,1/4,teaspoon,salt
96,7510128,1/8,teaspoon,cayenne pepper (optional)
97,7510128,2/3,cup,"frozen peas, thawed"
98,7510128,1/4,cup,"fresh cilantro, plus more for garnish"
99,7510128,24,,wonton wrappers
100,7510128,,,cooking spray
101,7510058,1,medium,"zucchini,"
102,7510058,1,medium,"summer squash,"
103,7510058,1 (8-,ounces package),"cremini mushrooms, halved or quartered if large"
104,7510058,3/4,cup,cauliflower florets
105,7510058,6,any color,mini bell peppers
106,7510058,2,teaspoons,vegetable oil
107,7510058,1/4,teaspoon,salt
108,7510058,1/4,teaspoon,ground black pepper
109,7510058,1/2,cup chopped,fresh parsley
110,7510058,2,teaspoons minced,garlic
111,7510058,2,teaspoons,lemon zest
112,7511370,1/2,cup,apricot fruit spread
113,7511370,1,tablespoon,chili-garlic sauce
114,7511370,1,tablespoon less-sodium,soy sauce
115,7511370,1/2,teaspoon,orange zest
116,7511370,2,tablespoons,freshly squeezed orange juice (from 1 orange)
117,7511370,4,ounces,cream cheese
118,7511370,4,ounces,"crabmeat, drained"
119,7511370,2,tablespoons,chives
120,7511370,2,teaspoons,orcestershire sauce
121,7511370,1,clove,"garlic, grated (about 1/2 teaspoon)"
