,id_recipe,Quantity,Unit of Measure,Ingredient
0,6664169,2 ¼,cups,dried split peas
1,6664169,2,quarts,"cold water, plus more as needed"
2,6664169,1 ½,pounds,ham bone
3,6664169,2,,"onions, thinly sliced"
4,6664169,½,teaspoon,salt
5,6664169,¼,teaspoon,ground black pepper
6,6664169,1,pinch,dried marjoram
7,6664169,3,stalks,"celery, chopped"
8,6664169,3,,"carrots, chopped"
9,6664169,1,,"potato, diced"
10,6648918,2,tablespoons,butter
11,6648918,2,ribs,"celery, diced"
12,6648918,½,,"onion, diced"
13,6648918,3,cloves,"garlic, sliced"
14,6648918,1,pound,"dried split peas, rinsed"
15,6648918,1,pound,"ham, diced"
16,6648918,1,,bay leaf
17,6648918,1,quart,chicken stock
18,6648918,2 ½,cups,water
19,6648918,,,salt and ground black pepper to taste
20,6664168,1,teaspoon,butter
21,6664168,1,teaspoon,olive oil
22,6664168,4,stalks,"celery, diced"
23,6664168,½,large,"carrot, shredded"
24,6664168,⅓,,"white onion, diced"
25,6664168,,,salt to taste
26,6664168,3,cups,"split peas, rinsed"
27,6664168,3,cloves,"garlic, thinly sliced"
28,6664168,1,,ham bone
29,6664168,5,cups,chicken stock
30,6664168,2,cups,"water, or as needed"
31,6664168,1,cup,diced ham
32,6664168,,,ground black pepper to taste
33,6649200,1,,ham bone with some meat
34,6649200,2 ½,cups,yellow split peas
35,6649200,5,stalks,"celery, diced"
36,6649200,4,,"carrots, diced"
37,6649200,½,large,"Spanish onion, diced"
38,6649200,2,tablespoons,kosher salt
39,6649200,2,teaspoons,dried thyme
40,6649200,1,,bay leaf (Optional)
41,6649200,1,pinch,"ground black pepper, or to taste"
42,6649200,8,cups,"water, or as needed"
43,6740955,1,tablespoon,vegetable oil
44,6740955,1,,"onion, chopped"
45,6740955,3,cloves,"garlic, minced"
46,6740955,1,,bay leaf
47,6740955,7 ½,cups,water
48,6740955,2,cups,dried split peas
49,6740955,½,cup,barley
50,6740955,1 ½,teaspoons,salt
51,6740955,3,,"potatoes, diced"
52,6740955,3,,"carrots, chopped"
53,6740955,3,stalks,"celery, chopped"
54,6740955,½,cup,chopped parsley
55,6740955,½,teaspoon,dried basil
56,6740955,½,teaspoon,dried thyme
57,6740955,½,teaspoon,ground black pepper
58,6593058,1,tablespoon,olive oil
59,6593058,2,cups,chopped onion
60,6593058,2,cups,chopped carrot
61,6593058,2,cups,finely chopped celery
62,6593058,1 ½,teaspoons,minced garlic
63,6593058,1,cup,yellow split peas
64,6593058,1,cup,green split peas
65,6593058,8,cups,fat-free chicken broth
66,6593058,1 ½,teaspoons,salt-free seasoning blend (such as Mrs. Dash®)
67,6593058,1,teaspoon,salt
68,6738109,1,cup,chopped onion
69,6738109,1,teaspoon,vegetable oil
70,6738109,1,pound,dried split peas
71,6738109,1,pound,ham bone
72,6738109,1,pinch,salt and pepper to taste
73,6590431,8,cups,water
74,6590431,1,pound,dried split peas
75,6590431,1,,ham hock
76,6590431,1,,"onion, diced"
77,6590431,2,stalks,"celery, diced"
78,6590431,1,teaspoon,dried thyme
79,6590431,⅛,teaspoon,garlic powder
80,6590431,1,pinch,ground black pepper
81,6590431,1,teaspoon,salt
82,6590431,1,teaspoon,hot pepper sauce (such as Tabasco®) (Optional)
83,6584298,1,pound,dried split peas
84,6584298,1,stalk,"celery, diced"
85,6584298,2,large,"carrots, peeled and diced"
86,6584298,2,(14.5 ounce) cans,"low-fat, low sodium chicken broth"
87,6584298,3,cups,water
88,6584298,,,salt and pepper to taste
89,6593089,1,(14 ounce) bag,dried split peas
90,6593089,1,,ham hock
91,6593089,3,slices,"bacon, chopped"
92,6593089,2,(14.5 ounce) cans,chicken broth
93,6593089,3 ½,cups,"water, plus more as needed"
94,6593089,4,small,"potatoes, peeled and diced"
95,6593089,2,,"carrots, peeled and diced"
96,6593089,1,,"leek, diced"
97,6593089,½,large,"onion, diced"
98,6593089,2,stalks,"celery with leaves, stalks diced and leaves chopped"
99,6593089,1,clove,"garlic, diced"
100,6593089,½,teaspoon,salt
101,6593089,½,teaspoon,ground black pepper
102,6593089,½,teaspoon,dried thyme
103,6593089,½,teaspoon,ground nutmeg
104,6593089,¼,teaspoon,ground cloves
105,6593089,1,(1 pound) package,"smoked sausage, sliced"
106,6592436,2,tablespoons,butter
107,6592436,1,tablespoon,olive oil
108,6592436,1,,"onion, diced"
109,6592436,3,stalks,"celery, diced"
110,6592436,2,,bay leaves
111,6592436,½,teaspoon,dried thyme
112,6592436,3,,"carrots, chopped"
113,6592436,6,slices,"bacon, chopped (Optional)"
