,id_recipe,Quantity,Unit of Measure,Ingredient
0,7562426,2,tablespoons,parsley
1,7562426,1,tablespoon minced,fresh rosemary
2,7562426,1,tablespoon,fresh oregano
3,7562426,1,tablespoon,fresh dill
4,7562426,1,tablespoon,fresh mint
5,7562426,1,teaspoon,"kosher salt, or to taste"
6,7562426,1/2,teaspoon,black pepper
7,7562426,2/3,cup,breadcrumbs
8,7562426,1/3,cup minced,shallot
9,7562426,1,clove,"garlic, minced"
10,7562426,1/2,,"lemon, zested"
11,7562426,1,large,"egg, lightly beaten"
12,7562426,2,tablespoons,olive oil
13,7562426,1,pound,ground turkey
14,7562426,,,cooking spray
15,7562426,1/2,,"lemon, juiced"
16,7562426,1/2,red or,"yellow bell pepper, sliced"
17,7562426,1/2,,"green bell pepper, sliced"
18,7562426,1/2,small,"red onion, sliced"
19,7562426,1,,"zucchini, sliced"
20,7562426,1/2,cup,feta cheese
21,7562426,1/2,cup,tomatoes
22,7562426,2,tablespoons,alamata olives
23,6566706,4,ounces,sun-dried tomatoes
24,6566706,¼,cup,chopped pine nuts
25,6566706,3,tablespoons,chopped onion
26,6566706,2,tablespoons,chopped fresh basil
27,6566706,2,tablespoons,chopped fresh parsley
28,6566706,1,tablespoon,chopped garlic
29,6566706,⅓,cup,crushed tomatoes
30,6566706,¼,cup,balsamic vinegar
31,6566706,¼,cup,red wine
32,6566706,1,tablespoon,tomato paste
33,6566706,½,cup,olive oil
34,6566706,½,cup,grated Parmesan cheese
35,6566706,,,salt to taste
36,6649020,3,cloves,"garlic, peeled"
37,6649020,1,cup,pitted kalamata olives
38,6649020,3,tablespoons,chopped fresh parsley
39,6649020,2,tablespoons,capers
40,6649020,2,tablespoons,lemon juice
41,6649020,2,tablespoons,olive oil
42,6649020,,,salt and pepper to taste
43,6826939,½,cup,tzatziki sauce
44,6826939,1,,"lemon, zested"
45,6826939,1,tablespoon,lemon juice
46,6826939,1,pound,"salmon fillets, cut into 1 inch cubes"
47,6826939,2,cloves,"garlic, minced"
48,6826939,1,tablespoon,olive oil
49,6826939,1,tablespoon,dried oregano
50,6826939,2,medium,"green bell peppers, cut into 2 inch pieces"
51,6826939,1,pint,grape tomatoes
52,6826939,½,,"red onion, cut into wedges"
53,6826939,¼,cup,feta cheese
54,6826939,,,more tzatziki sauce for serving
55,6739406,2,tablespoons,extra-virgin olive oil
56,6739406,1,,"onion, chopped"
57,6739406,4,cloves,"garlic, halved"
