,id_recipe,Quantity,Unit of Measure,Ingredient
0,6563399,1,medium head,"garlic, halved crosswise"
1,6563399,1,(3 1/2) pound,"butternut squash, halved lengthwise and seeded"
2,6563399,1,medium,"onion, quartered"
3,6563399,1,medium,"leek, white portion only, chopped"
4,6563399,1,(1 1/2 inch) piece,"fresh ginger, peeled"
5,6563399,4,cups,"chicken broth, divided"
6,6563399,1,cup,coconut milk
7,6563399,1,teaspoon,"curry powder, or more to taste"
8,6563399,1,pinch,cayenne pepper
9,6563399,,,salt and ground black pepper to taste
10,6650430,2,tablespoons,butter
11,6650430,1,small,"onion, chopped"
12,6650430,1,stalk,"celery, chopped"
13,6650430,1,medium,"carrot, chopped"
14,6650430,2,medium,"potatoes, cubed"
15,6650430,1,medium,"butternut squash - peeled, seeded, and cubed"
16,6650430,1,(32 fluid ounce) container,chicken stock
17,6650430,,,salt and freshly ground black pepper to taste
18,6740840,4,tablespoons,margarine
19,6740840,6,cups,peeled and cubed butternut squash
20,6740840,6,tablespoons,chopped onion
21,6740840,3,cups,water
22,6740840,4,cubes,chicken bouillon
23,6740840,½,teaspoon,dried marjoram
24,6740840,¼,teaspoon,ground black pepper
25,6740840,⅛,teaspoon,ground cayenne pepper
26,6740840,2,(8 ounce) packages,cream cheese
27,6602237,2,tablespoons,butter
28,6602237,1,cup,finely chopped onion
29,6602237,4,cloves,"garlic, minced"
30,6602237,4,cups,chicken broth
31,6602237,2,pounds,cubed butternut squash
32,6602237,2,teaspoons,curry powder
33,6602237,1,teaspoon,salt
34,6602237,½,teaspoon,ground cumin
35,6602237,¼,teaspoon,cayenne pepper
36,6602237,½,cup,half-and-half
37,6602237,2,tablespoons,honey
38,6602237,¼,cup,"sour cream, or to taste (Optional)"
39,6649333,3,pounds,"butternut squash, halved and seeded"
40,6649333,2,tablespoons,butter
41,6649333,1,medium,"onion, sliced"
42,6649333,1,,"leek, sliced"
43,6649333,2,cloves,"garlic, sliced"
44,6649333,2,(49.5 fluid ounce) cans,chicken broth
45,6649333,2,large,"russet potatoes, peeled and quartered"
46,6649333,⅛,teaspoon,cayenne pepper
47,6649333,⅛,teaspoon,ground allspice
48,6649333,⅛,teaspoon,ground nutmeg
49,6649333,⅛,teaspoon,ground ginger
50,6649333,,,salt and pepper to taste
51,6649333,1,cup,half-and-half cream
52,6649333,½,cup,sherry wine
53,6649333,½,cup,sour cream (Optional)
54,6651106,1,tablespoon,olive oil
55,6651106,1,,chopped onion
56,6651106,1,cup,sliced carrots
57,6651106,6,,"whole garlic cloves, peeled"
58,6651106,2,teaspoons,"kosher salt, or to taste, divided"
59,6651106,1,(3 1/2) pound,"butternut squash, halved lengthwise and seeded"
60,6583860,1 ½,tablespoons,butter
61,6583860,½,,"onion, sliced"
62,6583860,2,cloves,garlic
63,6583860,2,sprigs,fresh thyme
64,6583860,½,,"butternut squash - peeled, seeded, and cut into 1-inch cubes"
65,6583860,4,cups,chicken broth
66,6583860,½,cube,chicken bouillon
67,6583860,1,pinch,ground cumin
68,6583860,1,pinch,ground allspice
69,6583860,,,salt and ground black pepper to taste
70,6569875,¼,cup,butter
71,6569875,1,,"butternut squash - peeled, seeded, and cut into chunks"
72,6569875,1,,"sweet potato, peeled and cut into chunks"
73,6569875,1,,"carrot, peeled and chopped"
74,6569875,1,stalk,"celery, chopped"
75,6569875,1,,"sweet onion, chopped"
76,6569875,2,cloves,"garlic, minced, or more to taste"
77,6569875,4,cups,"chicken stock, or as needed"
78,6569875,3,small,"sweet bell peppers, chopped"
79,6569875,,,salt and ground black pepper to taste
80,6650415,¼,cup,vegetable oil
81,6650415,1,cup,finely diced onion
82,6650415,2,teaspoons,minced garlic
83,6650415,4,large,"carrots, thinly sliced"
84,6650415,2,cups,peeled and cubed butternut squash
85,6650415,12,cups,vegetable broth
86,6650415,2,,"red potatoes, cubed"
87,6650415,½,teaspoon,dried thyme
88,6650415,1,teaspoon,salt
89,6650415,½,teaspoon,ground black pepper
90,6650415,4,cups,finely chopped kale leaves
91,6650415,1,(16 ounce) can,"great Northern beans, rinsed and drained"
92,6736780,2,tablespoons,butter
