,id_recipe,Quantity,Unit of Measure,Ingredient
0,6651195,4,cups,all-purpose flour
1,6651195,2,teaspoons,baking powder
2,6651195,1,teaspoon,salt
3,6651195,2,tablespoons,lard
4,6651195,1 ½,cups,water
5,6651153,3,cups,all-purpose flour
6,6651153,2,teaspoons,baking powder
7,6651153,2,teaspoons,salt
8,6651153,¾,cup,shortening or lard
9,6651153,¾,cup,hot water
10,6649149,8,(6 inch),corn tortillas
11,6649149,2,tablespoons,"avocado oil, or more as needed"
12,6737437,1 ¾,cups,masa harina
13,6737437,1 ⅛,cups,hot water
14,6649605,1,cup,masa harina
15,6649605,½,teaspoon,kosher salt
16,6649605,½,cup,lukewarm water
17,6649605,2,tablespoons,lukewarm water
18,6649605,½,cup,canola oil for frying
19,6589713,8,ounces,dried hibiscus flowers
20,6589713,1,tablespoon,olive oil
21,6589713,1,,"onion, chopped"
22,6589713,2,cloves,"garlic, minced"
23,6589713,,,salt and freshly ground black pepper to taste
24,6590819,1,cup,all-purpose flour
25,6590819,4,cups,whole wheat bread flour
26,6590819,½,cup,shortening
27,6590819,2,teaspoons,salt
28,6590819,1 ½,cups,boiling water
29,6590819,,,all-purpose flour for rolling
30,6583455,6,,eggs
31,6583455,2 ¾,cups,almond milk
32,6583455,½,cup,coconut flour
33,6583455,¾,teaspoon,sea salt
34,6583455,,,cooking spray
35,6737280,1,cup,"masa harina, or as needed"
36,6737280,½,teaspoon,kosher salt
37,6737280,¾,cup,"hot tap water, about 130 degrees F (55 degrees C)"
38,6603599,½,cup,lukewarm water
39,6603599,¼,teaspoon,salt
40,6603599,1,cup,cassava flour
41,6603599,2 ½,tablespoons,vegetable oil
42,6737500,1 ¾,cups,all-purpose flour
43,6737500,¾,teaspoon,salt
44,6737500,¼,teaspoon,baking powder
45,6737500,¼,cup,vegetable shortening
46,6737500,½,cup,hot water
47,6737500,¼,cup,all-purpose flour for dusting
48,7111023,1,cup,red lentils
49,7111023,2,cups,water
50,7111023,1,teaspoon,"kosher salt, or to taste"
51,6605724,,,nonstick cooking spray
52,6605724,1,tablespoon,olive oil
53,6605724,1,pound,ground chicken
54,6605724,1,medium,"onion, diced"
55,6605724,2,teaspoons,chili powder
56,6605724,2,teaspoons,cumin
57,6605724,2,teaspoons,garlic powder
58,6605724,½,teaspoon,salt
59,6605724,1,(15 ounce) can,"black beans, drained"
60,6605724,1,(15 ounce) can,"whole kernel corn, drained"
61,6605724,1,(15 ounce) can,diced tomatoes and green chiles (such as RO*TEL®)
62,6605724,1,(14 ounce) can,tomato sauce
63,6605724,7,(6 inch),"flour tortillas, or as needed"
64,6605724,2,cups,shredded Mexican blend cheese
65,6573898,1,cup,blanched almond flour
66,6573898,3,tablespoons,coconut flour
67,6573898,2,teaspoons,xanthan gum
68,6573898,1,teaspoon,baking powder
69,6573898,1,pinch,salt
70,6573898,2,teaspoons,apple cider vinegar
71,6573898,1,large,egg
72,6573898,3,tablespoons,water
73,6573898,,,cooking spray
74,6579347,4,cups,all-purpose flour
75,6579347,2,teaspoons,baking powder
76,6579347,1,teaspoon,salt
77,6579347,1 ¼,cups,"warm water, or more as needed"
78,6579347,¼,cup,canola oil
79,6599770,5,cups,all-purpose flour
80,6599770,2,tablespoons,shortening
81,6599770,2,teaspoons,baking powder
82,6599770,¼,teaspoon,salt
83,6599770,1 ½,cups,boiling water
84,6599230,2,cups,all-purpose flour
85,6599230,1,teaspoon,salt
86,6599230,1,teaspoon,baking powder
87,6599230,1,tablespoon,shortening
88,6599230,½,cup,water
89,6604414,4,large,"eggs, divided"
90,6604414,3,tablespoons,"milk, divided"
91,6604414,2,teaspoons,"butter, divided"
92,6604414,¼,cup,diced green bell pepper
93,6604414,¼,cup,diced onion
94,6604414,2,(1/2 inch thick) slices,"processed cheese (such as Velveeta®), divided"
95,6604414,4,(6 inch),flour tortillas
96,6596298,2,(8 inch),flour tortillas
97,6596298,¼,cup,shredded Monterey Jack cheese
98,6596298,2,slices,ham
99,6595201,3,,"corn tortillas, cut into 1-inch pieces"
100,6595201,½,cup,chopped ham
101,6595201,½,cup,diced tomatoes
102,6595201,½,cup,salsa
103,6595201,¼,cup,milk
104,6595201,¼,cup,shredded sharp Cheddar cheese
105,6595201,¼,cup,shredded jalapeno Jack cheese
106,6595201,2,tablespoons,chopped fresh cilantro
107,6595201,2,medium,"green onions, sliced"
108,6595201,3,large,eggs
109,6595201,¾,cup,milk
110,6595201,,,salt and freshly ground black pepper to taste
111,6595201,¼,cup,crumbled cotija cheese
112,6588242,8,(6 inch),corn tortillas
113,6588242,3,tablespoons,"avocado oil, divided"
114,6588242,1,small,"onion, finely chopped"
115,6588242,3,,"pasilla chiles - seeded, deveined, and cut into strips"
116,6588242,1,small,"small onion, finely chopped"
117,6588242,4,,"tomatoes, seeded and diced"
118,6588242,2,sprigs,fresh mint
119,6588242,1,sprig,fresh oregano
120,6588242,2,quarts,chicken broth
121,6588242,2,teaspoons,chicken bouillon granules
122,6588242,2,,"avocados, diced"
123,6588242,1,(8 ounce) package,"Mexican queso fresco, diced"
124,6572843,1,,"red bell pepper, sliced into thin strips"
125,6572843,1,,"green bell pepper, sliced into thin strips"
126,6572843,1,large,"onion, sliced into thin strips"
127,6572843,1,large,"fresh jalapeno pepper, sliced"
128,6572843,2 ½,teaspoons,"fajita seasoning mix, divided"
129,6572843,1,teaspoon,olive oil
130,6572843,12,ounces,"raw large shrimp, peeled and deveined"
131,6572843,1,tablespoon,lime juice
132,6572843,8,(6 inch),fajita-size flour tortillas
133,6605712,1,(16 ounce) can,fat-free refried beans
134,6605712,¼,cup,water
135,6605712,½,(15.5 ounce) jar,prepared salsa con queso
136,6605712,2,tablespoons,water
137,6605712,½,cup,red enchilada sauce
138,6605712,¼,cup,Taco Bell® mild sauce
