,id_recipe,Quantity,Unit of Measure,Ingredient
0,7970546,2,tablespoons,butter
1,7970546,1 (12,ounce) package prepared,gnocchi
2,7970546,8,ounces,"frozen mixed vegetables,"
3,7970546,1/2,cup,evaporated milk
4,7970546,1,tablespoon,pesto
5,7970546,2,ounces,Garlic & Herbs Soft Spreadable Cheese
6,7775399,2,pounds,"russet potatoes, peeled"
7,7775399,,,peanut or vegetable oil for frying
8,7775399,1/2,teaspoon,salt
9,7563822,4,tablespoons,"unsalted butter, softened"
10,7563822,1,tablespoon,parsley
11,7563822,1,clove,"garlic, finely minced"
12,7563822,1 1/4,teaspoons,"kosher salt, divided"
13,7563822,3/4,teaspoon freshly ground,"black pepper, divided"
14,7563822,1 1/2,pounds pattypan,squash
15,7563822,1,tablespoon,olive oil
16,7852451,1,pound,"potatoes, halved"
17,7852451,1 1/2,pounds,"sirloin steak, cut into bite-sized strips"
18,7852451,1,,"yellow onion, sliced"
19,7852451,1,,"red bell pepper, sliced"
20,7852451,1,,"green bell pepper, sliced"
21,7852451,1,,"carrot, thinly sliced"
22,7852451,4,tablespoons,"butter, or as needed"
23,7852451,,,"1 teaspoon steak seasoning, or as needed"
24,7852451,5,cloves,"garlic, chopped, or more to taste"
25,7749884,2,tablespoons,unsalted butter
26,7749884,2,tablespoons,olive oil
27,7749884,1,,"onion, thinly sliced"
28,7749884,1 1/2 to 2,pounds,"red potatoes, cut into 1-inch-thick slices"
29,7749884,2,tablespoons,parsley
30,7749884,,,salt and freshly ground black pepper to taste
31,7749884,2,teaspoons,minced garlic
32,7749884,1,cup,chicken broth
33,7749884,2,sprigs,"rosemary, or herbs of choice (optional)"
34,7643113,1,small head,"green cabbage, quartered"
35,7643113,1/2,cup,olive oil
36,7643113,1,teaspoon,ontreal steak seasoning
37,7643113,1/2,teaspoon,salt
38,7643113,1/4,teaspoon,ground black pepper
39,7643113,1/4,cup,bacon bits
40,6593320,4,quarts,water
41,6593320,1,,medium ham hock
42,6593320,1,,large pork shank
43,6593320,2,tablespoons,bacon drippings
44,6593320,1,large head,"cabbage - washed, cored, quartered, and cut into 2-inch slices"
45,6593320,,,salt and freshly ground black pepper to taste
46,6593320,2 ½,cups,chicken broth
47,7629322,1 (7,ounce) block,feta cheese
48,7629322,1,tablespoon,honey
49,7629322,,,olive oil
50,7629322,2,cups,cherry or grape tomatoes
51,7629322,1/3,cup,alamata olives
52,7629322,1/3,cup,red onion
53,7629322,2,tablespoons,olive oil
54,7629322,1,clove,"garlic, minced"
55,7629322,1,teaspoon,dried oregano
56,7629322,,,salt and freshly ground black pepper to taste
57,7629322,,,chopped fresh basil for garnish (optional)
58,6663635,1,head,cabbage
59,6663635,2,tablespoons,light olive oil
60,6663635,2,tablespoons,minced garlic
61,6663635,½,teaspoon,"salt, or to taste"
62,6663635,½,teaspoon,"ground black pepper, or to taste"
63,7567917,,,cooking spray
64,7567917,3,cups,"frozen shredded hash brown potatoes, thawed"
65,7567917,3,tablespoons,"butter, melted"
66,7567917,1/8,teaspoon,salt
67,7567917,1/8,teaspoon,black pepper
68,7567917,2,cups,shredded Mexican-style four-cheese blend
69,7567917,6,large,"eggs, lightly beaten"
70,7567917,1/4,cup,red bell pepper
71,7567917,1/4,teaspoon,crushed red pepper (optional)
72,7567917,6,slices,
73,7567917,,chopped fresh,"chives, for garnish"
74,7568012,1,tablespoon,olive oil
75,7568012,1,clove,minced garlic
76,7568012,4,cups,green beans
77,7568012,2,cups,tomatoes
78,7568012,1/4,cup,kalamata olives
79,7568012,3,tablespoons,
80,7568012,1/2,teaspoon,kosher salt
81,7568012,1/2,teaspoon,black pepper
82,7568012,1,tablespoon,red wine vinegar
