,id_recipe,Quantity,Unit of Measure,Ingredient
0,6650777,6,,fresh Anaheim chile peppers
1,6650777,1,(8 ounce) package,"queso asadero (white Mexican cheese), cut into 3/4-inch thick strips"
2,6650777,2,large,"eggs, separated"
3,6650777,1,teaspoon,baking powder
4,6650777,¾,cup,all-purpose flour
5,6650777,1,cup,vegetable shortening for frying
6,6649851,,,cooking spray
7,6649851,2,(7 ounce) cans,"whole green chile peppers, drained"
8,6649851,8,ounces,"Monterey Jack cheese, shredded"
9,6649851,8,ounces,"Longhorn or Cheddar cheese, shredded"
10,6649851,2,large,eggs
11,6649851,1,(5 ounce) can,evaporated milk
12,6649851,2,tablespoons,all-purpose flour
13,6649851,½,cup,milk (Optional)
14,6649851,1,(8 ounce) can,tomato sauce
15,6737295,12,,"Anaheim chile peppers, charred and peeled"
16,6737295,1,pound,"Cheddar cheese, cut into 12 strips"
17,6737295,1,cup,milk
18,6737295,1 1/2,cups,all-purpose flour
19,6737295,1,,"egg, beaten"
20,6737295,1,teaspoon,baking powder
21,6737295,1,teaspoon,baking soda
22,6737295,1,teaspoon,salt
23,6737295,1,teaspoon,canola oil
24,6737295,,,oil for frying
25,6603807,4,,fresh poblano chile peppers
26,6603807,½,pound,lean ground beef
27,6603807,2,,"Roma (plum) tomatoes, chopped"
28,6603807,1,,"onion, chopped"
29,6603807,1,clove,"garlic, chopped"
30,6603807,,,salt and pepper to taste
31,6603807,3,,"eggs, separated"
32,6603807,1,cup,shredded mozzarella cheese
33,6603807,½,cup,all-purpose flour
34,6603807,1,cup,corn oil
35,6664734,4,large,poblano peppers
36,6664734,1/2,cup,all-purpose flour for dredging
37,6664734,½,cup,shredded mozzarella cheese
38,6664734,½,cup,shredded Monterey Jack cheese
39,6664734,½,cup,shredded Cheddar cheese
40,6664734,1,(14.5 ounce) can,Mexican-style stewed tomatoes
41,6664734,1,tablespoon,vegetable oil
42,6664734,½,,"onion, chopped"
43,6664734,1,clove,"garlic, minced"
44,6664734,1 ½,cups,chicken broth
45,6664734,2,tablespoons,distilled white vinegar
46,6664734,1,teaspoon,"dried Mexican oregano, crushed"
47,6664734,½,teaspoon,ground cumin
48,6664734,½,teaspoon,black pepper
49,6664734,½,teaspoon,hot pepper sauce (such as Cholula)
50,6664734,⅛,teaspoon,ground cinnamon
51,6664734,⅓,cup,all-purpose flour
52,6664734,½,teaspoon,salt
53,6664734,5,,"egg whites, at room temperature"
54,6664734,1,,"egg yolk, beaten"
55,6664734,1,cup,"oil for frying, or as needed"
56,6664734,4,tablespoons,sour cream for garnish
57,6574210,2,(7 ounce) cans,"whole green chiles, drained"
58,6574210,1,pound,shredded Cheddar cheese
59,6574210,4,,eggs
60,6574210,2,tablespoons,all-purpose flour
61,6574210,1 ½,(5 ounce) cans,evaporated milk
62,6574210,1,pound,shredded Monterey Jack cheese
63,6574210,2,(10 ounce) cans,green enchilada sauce
64,6649673,6,large,"poblano peppers, halved and seeded"
65,6649673,1 ½,pounds,"ground beef, or to taste"
66,6649673,1,tablespoon,chili powder
67,6649673,2,cloves,"garlic, minced"
68,6649673,1,teaspoon,ground cumin
69,6649673,1,teaspoon,dried oregano
70,6649673,¼,teaspoon,ground cayenne pepper
71,6649673,¼,teaspoon,ground paprika
72,6649673,¼,teaspoon,ground dried chipotle pepper
73,6649673,,,salt and ground black pepper to taste
74,6649673,1,large,"onion, chopped"
75,6649673,2,(14.5 ounce) cans,diced tomatoes with green chile peppers
76,6649673,,,cooking spray
77,6649673,3,cups,"shredded Mexican cheese blend, or to taste"
78,6598031,1,pound,lean ground beef
79,6598031,1,,"onion, chopped"
80,6598031,2,(4 ounce) cans,"whole green chile peppers, drained"
81,6598031,1 ½,cups,"shredded Cheddar cheese, divided"
82,6598031,4,,eggs
83,6598031,¼,cup,all-purpose flour
84,6598031,1 ½,cups,milk
85,6598031,,,salt and pepper to taste
86,6736994,3,cups,canola oil for frying
87,6736994,2,,"green plantains, peeled and sliced crosswise into fourths"
88,6736994,2,teaspoons,garlic salt
89,6650064,4,medium,poblano chile peppers
90,6586464,4,,egg whites
91,6586464,1,cup,evaporated milk
92,6586464,⅓,cup,all-purpose flour
93,6586464,1,teaspoon,salt
94,6586464,1,pound,"Oaxaca cheese, shredded"
95,6586464,27,ounces,"canned Hatch chile peppers, sliced open"
96,6576998,3,(4 ounce) cans,"mild whole green chiles, drained (Optional)"
97,6576998,2,cups,shredded Pepper Jack cheese
98,6576998,9,(8 inch),flour tortillas
99,6576998,1,(19 ounce) can,enchilada sauce
100,6576998,1,cup,sour cream
101,6576998,,,chopped fresh cilantro
102,6580681,1,cup,shelled walnut halves
103,6580681,2,cups,"milk, or more as needed, divided"
104,6580681,¼,pound,crumbled queso fresco
105,6580681,1 ½,cups,sour cream
106,6580681,1 ½,tablespoons,white sugar
107,6580681,¼,teaspoon,ground cinnamon
108,6580681,6,,poblano peppers
109,6580681,1,pound,chorizo sausage
110,6580681,1,cup,"squash blossoms, chopped"
111,6580681,½,cup,"black beans, rinsed and drained"
112,6580681,½,cup,"whole kernel corn, drained"
113,6580681,1 ½,cups,shredded Mexican cheese blend
114,6580681,3,,"eggs, separated"
115,6580681,1,tablespoon,all-purpose flour
116,6580681,1,cup,all-purpose flour
117,6580681,,,vegetable oil for frying
118,6580681,1,teaspoon,"pomegranate seeds, or to taste"
119,6580681,1,teaspoon,"chopped fresh cilantro, or to taste"
