,id_recipe,Quantity,Unit of Measure,Ingredient
0,7566683,2 1/2,pounds,zucchini
1,7566683,2,tablespoons,"kosher salt, plus more to taste"
2,7566683,4,tablespoons,"olive oil, divided"
3,7566683,3,cloves,crushed garlic
4,7566683,3,tablespoons,tahini
5,7566683,1/2,,"lemon, juiced, plus more to taste"
6,7566683,6,leaf,"basil leaves, sliced"
7,7566683,1/4,teaspoon,ground black pepper
8,7566683,1/4,teaspoon,cumin
9,7566683,1,pinch,cayenne
10,7550363,3 1/2,pound tomahawk,rib eye steak
11,7550363,1 1/2,tablespoons,kosher salt
12,7550363,2 1/2,teaspoons,ground black pepper
13,7558651,1,cup,shredded Parmesan cheese
14,6603055,2,(5 ounce),"boneless chicken breasts, cut into strips"
15,6603055,½,cup,mojo criollo marinade (such as Goya®)
16,6603055,2,teaspoons,Cajun seasoning
17,6603055,6,,wooden skewers
18,6649651,1,bunch,kale
19,6649651,1,tablespoon,olive oil
20,6649651,1,teaspoon,flaked sea salt
21,6649708,4,,eggs
22,6649708,¼,cup,milk
23,6649708,⅛,teaspoon,salt
24,6650074,4,,"skin-on, boneless chicken thighs"
25,6650074,2,teaspoons,extra-virgin olive oil
26,6650074,1,teaspoon,smoked paprika
27,6650074,¾,teaspoon,garlic powder
28,6650074,½,teaspoon,salt
29,6650074,½,teaspoon,ground black pepper
30,6739695,1,cup,"Greek yogurt, at room temperature"
31,6739695,1,clove,garlic
32,6739695,½,teaspoon,freshly ground black pepper
33,6739695,¼,teaspoon,"salt, or to taste (Optional)"
34,6739695,1,pinch,cayenne pepper
35,6739695,2 ½,tablespoons,"finely chopped fresh dill, or to taste"
36,6595647,16,slices,thick-cut bacon
37,6650642,3,ounces,"cream cheese, softened"
38,6650642,½,cup,heavy cream
39,6650642,1,teaspoon,vanilla extract
40,6650642,¼,cup,powdered zero-calorie sweetener (such as Swerve®)
41,6650642,2,tablespoons,cocoa powder
42,6650642,1,pinch,salt
43,6664900,1,(16 ounce) package,bacon
44,6590120,1,cup,peanut butter
45,6590120,½,cup,low-calorie natural sweetener (such as Swerve®)
46,6590120,1,,egg
47,6590120,1,teaspoon,sugar-free vanilla extract
48,6664651,2,,"rib-eye steaks, cut 1 1/2- inch thick"
49,6664651,½,cup,reduced-sodium soy sauce
50,6664651,¼,cup,olive oil
51,6664651,4,teaspoons,grill seasoning (such as Montreal Steak Seasoning®)
52,6664784,1,cup,shredded Cheddar cheese
53,6739555,1,tablespoon,butter
54,6739555,⅓,cup,blanched almond flour
55,6739555,1,,egg
56,6739555,½,teaspoon,baking powder
57,6739555,1,pinch,salt
58,6568320,½,(16 ounce) package,bacon
59,6762764,2,,"zucchini, sliced into 1/4-inch thick rounds"
60,6762764,1/4,cup,"pizza sauce, or more to taste"
61,6762764,20,slices,"pepperoni, or more to taste"
62,6762764,1/2,cup,"shredded mozzarella cheese, or as needed"
63,6762764,,,"Italian seasoning, dried parsley, or oregano for sprinkling (Optional)"
64,6586702,12,,chicken drumsticks
65,6586702,¼,cup,"vegetable oil, or as needed"
66,6586702,⅓,cup,BBQ rub
67,6648319,,,cooking spray
68,6648319,1 ½,large,"zucchinis, thinly sliced lengthwise"
69,6648319,1,tablespoon,olive oil
70,6648319,1,pound,ground beef
71,6648319,1 ½,cups,low-carb marinara sauce
72,6648319,2,teaspoons,"salt, divided"
73,6648319,1,teaspoon,dried oregano
74,6648319,½,teaspoon,ground black pepper
75,6648319,1,(8 ounce) container,ricotta cheese
76,6648319,1,large,egg
77,6648319,½,teaspoon,ground nutmeg
78,6648319,2,cups,shredded mozzarella cheese
79,6648319,¼,cup,grated Parmesan cheese
80,6648319,,,aluminum foil
81,6664864,4,(8 ounce),"skin-on, bone-in chicken thighs"
82,6664864,1,teaspoon,paprika
83,6664864,,,salt and pepper to taste
84,6664864,4,slices,"bacon, cut into 1/2 inch pieces"
85,6664864,⅓,cup,low-sodium chicken broth
86,6664864,4,ounces,sliced mushrooms
87,6664864,¼,cup,heavy whipping cream
88,6664864,2,,"green onions, white and green parts separated and sliced"
89,6736992,½,cup,unsalted butter
90,6736992,2,cloves,"garlic, crushed"
91,6736992,2,cups,heavy whipping cream
92,6736992,½,(4 ounce) package,"cream cheese, softened"
93,6736992,1 ½,cups,grated Parmesan cheese
94,6736992,1,pinch,"salt, or to taste"
95,6736992,1,pinch,"ground nutmeg, or to taste"
96,6736992,1,pinch,"ground white pepper, or to taste"
97,6570895,4,large,cold eggs
98,6570895,1,pinch,salt and freshly ground black pepper
99,6594484,2,pounds,ground beef
100,6594484,2,cloves,"garlic, minced"
101,6594484,½,teaspoon,onion powder
102,6594484,1,pound,"cooked bacon, cut into pieces"
103,6594484,8,large,eggs
104,6594484,1,cup,heavy whipping cream
105,6594484,½,teaspoon,salt
106,6594484,¼,teaspoon,ground black pepper
107,6594484,1,(12 ounce) package,shredded Cheddar cheese
108,6566711,1,(8 ounce),chicken breast
109,6566711,2,teaspoons,olive oil
110,6566711,,,salt to taste
111,6566711,,,freshly ground black pepper to taste
112,6566711,,,garlic powder to taste
113,6648647,½,head,cauliflower florets
114,6648647,1,cup,shredded Cheddar cheese
115,6648647,½,cup,heavy cream
116,6648647,,,salt and freshly ground black pepper to taste
117,6663756,3,cups,ice
118,6663756,2,fluid ounces,tequila
119,6663756,1,fluid ounce,lime juice
120,6663756,2 ½,teaspoons,low-calorie natural sweetener (such as Swerve®)
121,6663756,1,tablespoon,coarse salt
122,6663756,2,,lime wedges
123,6663756,,,1 pint-sized Mason jar
