,id_recipe,Quantity,Unit of Measure,Ingredient
0,6663688,¼,cup,unsalted butter
1,6663688,2,(16 ounce) packages,sliced fresh mushrooms
2,6663688,1,pinch,salt
3,6663688,1,medium,"yellow onion, diced"
4,6663688,1 ½,tablespoons,all-purpose flour
5,6663688,6,sprigs,"fresh thyme, tied in a bundle with kitchen twine"
6,6663688,2,cloves,"garlic, peeled"
7,6663688,4,cups,"chicken broth, or more to taste"
8,6663688,1,cup,"water, or more to taste"
9,6663688,1,cup,heavy whipping cream
10,6663688,1,,salt and freshly ground black pepper to taste
11,6663688,1,teaspoon,"fresh thyme leaves for garnish, or to taste"
12,6736828,5,cups,sliced fresh mushrooms
13,6736828,1 ½,cups,chicken broth
14,6736828,½,cup,chopped onion
15,6736828,⅛,teaspoon,dried thyme
16,6736828,3,tablespoons,butter
17,6736828,3,tablespoons,all-purpose flour
18,6736828,¼,teaspoon,salt
19,6736828,¼,teaspoon,ground black pepper
20,6736828,1,cup,half-and-half
21,6736828,1,tablespoon,sherry
22,6663976,4,tablespoons,unsalted butter
23,6663976,2,cups,chopped onions
24,6663976,1,pound,"fresh mushrooms, sliced"
25,6663976,2,cups,chicken broth
26,6663976,1,tablespoon,soy sauce
27,6663976,1,tablespoon,paprika
28,6663976,2,teaspoons,dried dill weed
29,6663976,1,cup,milk
30,6663976,3,tablespoons,all-purpose flour
31,6663976,½,cup,sour cream
32,6663976,¼,cup,chopped fresh parsley
33,6663976,2,teaspoons,lemon juice
34,6663976,1,teaspoon,salt
35,6663976,,,ground black pepper to taste
36,6648838,¼,cup,olive oil
37,6648838,1,cup,chopped onion
38,6648838,¾,cup,diced carrots
39,6648838,½,cup,chopped celery
40,6648838,1,teaspoon,minced garlic
41,6648838,1,pound,sliced fresh mushrooms
42,6648838,6,cups,chicken broth
43,6648838,¾,cup,barley
44,6648838,,,salt and pepper to taste
45,6596632,2,tablespoons,butter
46,6596632,1,cup,peeled and sliced carrots
47,6596632,1,cup,sliced onions
48,6596632,1,cup,sliced leeks (Optional)
49,6596632,½,cup,sliced celery
