,id_recipe,Quantity,Unit of Measure,Ingredient
0,6663202,1,medium,navel orange
1,6663202,1,(12 ounce) package,fresh cranberries
2,6663202,½,cup,white sugar
3,6663202,⅛,teaspoon,ground cinnamon
4,6587764,12,cups,shredded unpeeled zucchini
5,6587764,4,cups,chopped onion
6,6587764,5,tablespoons,canning salt
7,6587764,6,cups,white sugar
8,6587764,2 ½,cups,white vinegar
9,6587764,1,,"red bell pepper, chopped"
10,6587764,1,,"green bell pepper, chopped"
11,6587764,1,tablespoon,cornstarch
12,6587764,1 ½,teaspoons,celery seed
13,6587764,¾,teaspoon,ground nutmeg
14,6587764,¾,teaspoon,ground turmeric
15,6587764,½,teaspoon,ground black pepper
16,6649433,1,pound,medium-hot red chile peppers or red jalapeños
17,6649433,2,small,"red or orange bell peppers - stemmed, seeded, ribs removed"
18,6649433,½,large,"onion, peeled and quartered"
19,6649433,1 ¼,cups,white sugar
20,6649433,¾,cup,apple cider vinegar
21,6649433,1 ½,teaspoons,pickling salt
22,6649470,24,large,green tomatoes
23,6649470,12,large,onions
24,6649470,3,,"red bell peppers, halved and seeded"
25,6649470,3,,"green bell peppers, halved and seeded"
26,6649470,,,cheesecloth
27,6649470,5,cups,white sugar
28,6649470,2,cups,cider vinegar
29,6649470,3,tablespoons,celery seed
30,6649470,3,tablespoons,mustard seed
31,6649470,1,tablespoon,salt
32,6664971,2,,"green bell peppers, diced"
33,6664971,2,,"red bell peppers, diced"
34,6664971,8,,"fresh jalapeno peppers, sliced"
35,6664971,1,,"celery stalk, diced"
36,6664971,1,medium,"carrot, diced"
37,6664971,1,small,"onion, chopped"
38,6664971,½,cup,fresh cauliflower florets
39,6664971,½,cup,salt
40,6664971,1,(5 ounce) jar,"pimento-stuffed green olives, chopped"
41,6664971,2,cloves,"garlic, finely chopped"
42,6664971,1,tablespoon,dried oregano
43,6664971,1,teaspoon,red pepper flakes
44,6664971,½,teaspoon,black pepper
45,6664971,1,cup,white vinegar
46,6664971,1,cup,olive oil
47,6581925,7,large,English cucumbers
48,6581925,4,large,"sweet onions, peeled"
49,6581925,¼,cup,pickling salt
50,6581925,3,cups,white sugar
51,6581925,½,cup,all-purpose flour
52,6581925,1,teaspoon,ground turmeric
53,6581925,1,teaspoon,ground ginger
54,6581925,1,teaspoon,celery seed
55,6581925,3,cups,distilled white vinegar
56,6581925,1,cup,water
57,6581925,4,,(1 pint) canning jars with lids and rings
58,6561967,4,cups,grated fresh green papaya
59,6561967,¼,cup,salt
60,6561967,1,,"carrot, peeled and sliced"
61,6561967,1,,"red bell pepper, sliced into long strips"
62,6561967,2,,"green chile peppers, sliced into thin rings"
63,6561967,1,(2 inch) piece,"fresh ginger root, peeled and sliced"
64,6561967,1,(1.5 ounce) box,raisins
65,6561967,1,cup,white vinegar
66,6561967,1,cup,water
67,6561967,1,cup,white sugar
68,6561967,1,teaspoon,salt
69,6563670,8,medium,"cucumbers, chopped"
70,6563670,2,medium,"onions, chopped"
71,6563670,1,medium,"red bell pepper, chopped"
72,6563670,1,medium,"green bell pepper, chopped"
73,6563670,½,cup,pickling salt
74,6563670,2,cups,cider vinegar
75,6563670,1,tablespoon,celery seed
76,6563670,1,tablespoon,mustard seed
77,6563670,3 ½,cups,white sugar
78,6597793,1,medium,"red onion, finely chopped"
79,6597793,½,cup,red wine vinegar
80,6597793,3,tablespoons,distilled white vinegar
81,6597793,1 ½,tablespoons,salt
82,6597793,2,teaspoons,white sugar
83,6586200,7,large,"cucumbers, grated"
84,6586200,5,large,"onions, grated"
85,6586200,2,tablespoons,"salt, or as needed"
86,6586200,3,cups,white vinegar
87,6586200,3,cups,white sugar
88,6586200,1,cup,water
89,6586200,½,cup,all-purpose flour
90,6586200,1,tablespoon,ground turmeric
91,6586200,1,teaspoon,ground ginger
92,6586200,1,teaspoon,ground black pepper
93,6594900,6,,"apples - peeled, cored and chopped"
94,6594900,1,cup,finely chopped walnuts
95,6594900,½,teaspoon,ground cinnamon
96,6594900,1,teaspoon,white sugar
97,6594900,3 ½,teaspoons,honey
98,6594900,⅓,cup,sweet red wine
99,6574693,12 ½,pounds,"green tomatoes, chopped"
100,6574693,8,large,"onions, chopped"
101,6574693,10,,"green bell peppers, chopped"
102,6574693,3,teaspoons,salt
103,6574693,6,,chopped green chile peppers
104,6574693,1,quart,distilled white vinegar
105,6574693,1 ¾,cups,white sugar
106,6574693,½,cup,prepared horseradish
107,6574693,1,tablespoon,ground cinnamon
108,6574693,1,tablespoon,ground allspice
109,6574693,¼,teaspoon,ground cloves
110,6592085,8,cups,diced yellow squash
111,6592085,2,cups,diced onion (Optional)
112,6592085,2,,"red bell peppers, diced"
113,6592085,2,,"green bell peppers, diced"
114,6592085,3,tablespoons,salt
115,6592085,3,cups,white sugar
116,6592085,2,cups,vinegar
117,6592085,2,teaspoons,celery seeds
118,6592085,2,teaspoons,whole mustard seeds
119,6592085,6,,(1 pint) canning jars with lids and rings
120,6570695,8,ears,"corn, husked and cleaned"
121,6570695,2,pounds,"tomatoes - peeled, seeded, and coarsely chopped"
122,6570695,1 ½,cups,chopped green bell peppers
123,6570695,¾,cup,chopped red bell pepper
124,6570695,1,cup,chopped onion
125,6570695,½,,"cucumber, chopped"
126,6570695,2,cups,apple cider vinegar
127,6570695,1,cup,white sugar
128,6570695,1,tablespoon,salt
129,6570695,1,teaspoon,celery seed
130,6570695,1,teaspoon,mustard seed
131,6566969,12,large,pears
132,6566969,3,large,"onions, coarsely chopped"
133,6566969,3,large,"green bell peppers, seeded and coarsely chopped"
134,6566969,4,,"jalapeño peppers, coarsely chopped"
135,6566969,2,cups,apple cider vinegar
136,6566969,2,cups,white sugar
137,6566969,9,ounces,prepared mustard
138,6566969,1,tablespoon,salt
139,6566969,10,,"(1 pint) canning jars with lids and rings, or as needed"
140,6561733,1,,red bell pepper
141,6561733,1,,green bell pepper
142,6561733,1,,yellow bell pepper
