,id_recipe,Quantity,Unit of Measure,Ingredient
0,6664012,1,(2 pound),flat iron steak
1,6664012,2 ½,tablespoons,olive oil
2,6664012,2,cloves,"garlic, minced"
3,6664012,1,teaspoon,chopped fresh parsley
4,6664012,¼,teaspoon,chopped fresh rosemary
5,6664012,½,teaspoon,chopped fresh chives
6,6664012,¼,cup,Cabernet Sauvignon (or other dry red wine)
7,6664012,½,teaspoon,salt
8,6664012,¾,teaspoon,ground black pepper
9,6664012,¼,teaspoon,dry mustard powder
10,6574995,2,tablespoons,red wine vinegar
11,6574995,2,cloves,"garlic, minced"
12,6574995,1,tablespoon,cracked black pepper
13,6574995,1,teaspoon,"dried rosemary leaves, crumbled"
14,6574995,1,teaspoon,dried oregano
15,6574995,¼,teaspoon,kosher salt
16,6574995,¼,cup,olive oil
17,6574995,1 ½,pounds,flat iron steak
18,6574995,3,tablespoons,softened unsalted butter
19,6574995,1,ounce,crumbled blue cheese
20,6574995,1,tablespoon,chopped fresh chives
21,6574995,⅛,teaspoon,cracked black pepper
22,6590507,3,tablespoons,honey
23,6590507,3,tablespoons,balsamic vinegar
24,6590507,3,tablespoons,olive oil
25,6590507,1,tablespoon,fresh lemon juice
26,6590507,1,teaspoon,Worcestershire sauce
27,6590507,½,teaspoon,dried tarragon
28,6590507,½,teaspoon,"dried rosemary, crushed"
29,6590507,½,teaspoon,garlic powder
30,6590507,½,teaspoon,white pepper
31,6590507,1,pinch,salt
32,6590507,1 ½,pounds,flat iron steak
33,6587278,3,pounds,flat iron steak
34,6587278,3,tablespoons,extra-virgin olive oil
35,6587278,2,tablespoons,coarsely ground mixed peppercorns
36,6587278,1 ½,teaspoons,salt
37,6587278,1,tablespoon,butter
38,6587278,1,clove,"garlic, minced"
39,6587278,1,cup,balsamic vinegar
40,6587278,¼,cup,chopped fresh parsley
41,6741627,2,(1 pound),flat iron steaks
42,6741627,¼,cup,balsamic vinegar
43,6741627,3,tablespoons,extra virgin olive oil
44,6741627,3,tablespoons,finely chopped green onions
45,6741627,4,cloves,"garlic, minced"
46,6741627,1,tablespoon,soy sauce
47,6741627,1,teaspoon,chopped fresh thyme
48,6741627,½,teaspoon,dry mustard
49,6741627,¼,teaspoon,ground black pepper
50,6573385,15,cloves,garlic
51,6573385,1,tablespoon,olive oil
52,6573385,½,cup,olive oil
53,6573385,4,(8 ounce),flat iron steaks
54,6573385,,,salt and ground black pepper to taste
55,6577718,4,cloves,garlic
56,6577718,2,cups,packed fresh basil leaves
57,6577718,⅓,cup,pine nuts
58,6577718,½,cup,extra-virgin olive oil
59,6577718,½,cup,freshly grated Parmesan cheese
60,6577718,1 ½,tablespoons,fresh lemon juice
61,6577718,¾,teaspoon,red pepper flakes
62,6577718,6,(6 ounce),flat iron steaks
63,6577718,2,large cloves,"garlic, minced"
64,6577718,,,salt and pepper to taste
65,6594338,1,(1 pound),flat iron steak
66,6594338,1 ½,teaspoons,kosher salt
67,6594338,1,teaspoon,freshly ground black pepper
68,6594338,½,teaspoon,garlic powder
69,6594338,½,teaspoon,onion powder
70,6594338,1,tablespoon,"vegetable oil, divided"
71,6594338,½,pound,cremini mushrooms
72,6594338,½,cup,Burgundy wine
73,6594338,1,cup,beef stock
74,6594338,1,tablespoon,"butter, softened"
75,6594338,1,tablespoon,all-purpose flour
76,6594338,½,cup,heavy whipping cream
77,6594338,2,tablespoons,chopped fresh chives
78,6586760,½,cup,reduced-sodium soy sauce
79,6586760,¼,cup,rice wine vinegar
80,6586760,¼,cup,brown sugar
81,6586760,¼,cup,sliced green onions
82,6586760,1,tablespoon,minced garlic
83,6586760,1,tablespoon,mustard powder
84,6586760,2,pounds,flat iron steak
85,6586760,2,tablespoons,sesame seeds (Optional)
86,6581457,2,(6 ounce),flat iron steaks
87,6581457,2,tablespoons,olive oil
88,6581457,⅛,teaspoon,"cayenne pepper, or to taste"
89,6581457,1,teaspoon,ground black pepper
90,6581457,1,tablespoon,ground paprika
91,6581457,1,teaspoon,salt
92,6581457,1 ½,teaspoons,dry mustard powder
93,6581457,1 ½,teaspoons,garlic powder
94,6581457,3,tablespoons,olive oil
95,6581457,½,cup,dry red wine
96,6581457,1,cup,sliced portobello mushrooms
97,6571641,1,tablespoon,smoked paprika
98,6571641,2,teaspoons,salt
99,6571641,1,teaspoon,brown sugar
100,6571641,2,teaspoons,chili powder
101,6571641,1,teaspoon,chipotle chile powder
102,6571641,½,teaspoon,ground black pepper
103,6571641,½,teaspoon,garlic powder
104,6571641,½,teaspoon,onion powder
105,6571641,½,teaspoon,ground cumin
106,6571641,2,pounds,flat iron steaks
107,6594684,2,tablespoons,olive oil
108,6594684,3,cloves,"garlic, minced"
109,6594684,1,teaspoon,chopped fresh parsley
110,6594684,1,teaspoon,chopped fresh thyme
111,6594684,⅓,cup,dry red wine
112,6594684,½,teaspoon,dry mustard powder
113,6594684,,,salt and pepper to taste
114,6594684,4,(8 ounce),flat iron steaks
115,6594684,2,cloves,"garlic, minced"
116,6594684,½,teaspoon,dry mustard powder
117,6594684,½,teaspoon,olive oil
118,6577680,2,tablespoons,brown sugar
119,6577680,1,teaspoon,garlic powder
120,6577680,½,teaspoon,onion powder
121,6577680,1,tablespoon,chili powder
122,6577680,1 ½,teaspoons,ancho chile powder
123,6577680,1,teaspoon,chipotle chile powder
124,6577680,1,tablespoon,salt-free seasoning blend
125,6577680,,,salt and black pepper to taste
126,6577680,1,(2 pound),flat iron steak
127,6577680,¼,cup,vegetable oil
128,6576873,4,(6 ounce),flat iron steaks
129,6576873,2,tablespoons,olive oil
130,6576873,1,tablespoon,ground black pepper
131,6576873,2,teaspoons,kosher salt
132,6576873,1,teaspoon,garlic powder
133,6576873,1,teaspoon,onion powder
134,6576873,1,teaspoon,cayenne pepper
135,6576873,1,teaspoon,dark brown sugar
136,6576873,2,teaspoons,fresh lime juice
137,6595794,1,(2 pound),flat iron steak
138,6595794,¼,cup,dry vermouth
139,6595794,¼,cup,sweet vermouth
140,6595794,2 ½,tablespoons,olive oil
141,6595794,1,tablespoon,red pepper flakes
142,6606176,2,tablespoons,sesame oil
143,6606176,1,tablespoon,minced garlic
144,6606176,1,teaspoon,salt
145,6606176,½,teaspoon,onion powder
146,6606176,1,teaspoon,Cajun seasoning
147,6606176,1,teaspoon,green hot pepper sauce
148,6606176,2,teaspoons,soy sauce
149,6606176,1,teaspoon,teriyaki sauce
150,6606176,2,teaspoons,brown sugar
151,6606176,12,ounces,flat iron steaks
152,6606176,3,tablespoons,sesame oil
153,6606176,½,,"red bell pepper, sliced"
154,6606176,2,,"green onions, chopped"
155,6588882,,,salt to taste
156,6588882,4,(6 ounce),flat iron steaks
157,6588882,¼,cup,"spicy brown mustard (such as Gulden's®), or as needed"
158,6588882,8,,"black tea bags, cut open, or as needed"
159,6583959,1,tablespoon,ground cinnamon
160,6583959,1,tablespoon,cracked black pepper
161,6583959,1,tablespoon,garlic powder
162,6583959,1,tablespoon,chili powder
163,6583959,1,teaspoon,"cayenne pepper, or to taste"
164,6583959,¼,cup,dark brown sugar
165,6583959,4,(8 ounce),flat iron steaks
166,6583959,2,tablespoons,olive oil
167,6583959,4,cloves,"garlic, minced"
