,id_recipe,Quantity,Unit of Measure,Ingredient
0,6599049,¼,cup,all-purpose flour
1,6599049,1,teaspoon,"salt, divided"
2,6599049,¼,teaspoon,ground black pepper
3,6599049,2,pounds,"beef round steak, cut 1-inch thick"
4,6599049,2,tablespoons,vegetable oil
5,6599049,¼,cup,"water, or as needed"
6,6599049,1,(14.5 ounce) can,diced tomatoes
7,6599049,½,cup,minced green bell pepper
8,6599049,1,teaspoon,onion powder
9,6599049,⅛,teaspoon,ground black pepper
10,6577361,1 ½,pounds,"bottom round steak, 1 inch thick and trimmed of fat"
11,6577361,,,salt and freshly ground black pepper to taste
12,6577361,¼,cup,all-purpose flour
13,6577361,2,tablespoons,"avocado oil, divided, or as needed"
14,6577361,1,,"green bell pepper, chopped (Optional)"
15,6577361,1,medium,"onion, chopped"
16,6577361,½,cup,"carrot, chopped"
17,6577361,½,cup,chopped celery
18,6577361,2,cloves,"garlic, finely chopped"
19,6577361,¼,cup,Merlot wine
20,6577361,2 ¾,cups,canned chopped Italian-style tomatoes in juice
21,6577361,1,tablespoon,Worcestershire sauce
22,6577361,1,teaspoon,salt
23,6577361,1,teaspoon,oregano
24,6577361,1,teaspoon,paprika
25,6601714,¼,cup,all-purpose flour
26,6601714,,,salt and pepper to taste
27,6601714,1 ½,pounds,"round steak, cut into small pieces"
28,6601714,3,tablespoons,vegetable oil
29,6601714,3,stalks,"celery, chopped"
30,6601714,1,,"onion, chopped"
31,6601714,3,,"carrots, shredded"
32,6601714,2,(14.5 ounce) cans,diced tomatoes with juice
33,6601714,2,tablespoons,"brown sugar, or to taste"
34,6601714,1,tablespoon,Worcestershire sauce
35,6605110,1,tablespoon,vegetable oil
36,6605110,2,cups,all-purpose flour
37,6605110,,,salt and pepper to taste
38,6605110,,,paprika to taste
39,6605110,2,pounds,beef cube steaks
40,6605110,3,,"green bell pepper, sliced into rings"
41,6605110,3,,"red bell pepper, sliced into rings"
42,6605110,4,,"onions, sliced into rings"
43,6605110,4,(14.5 ounce) cans,crushed tomatoes
44,6584029,¼,cup,all-purpose flour
45,6584029,½,teaspoon,salt
46,6584029,¼,teaspoon,ground black pepper
47,6584029,1,(2 pound),"beef round steak, 1 inch thick"
48,6584029,2,tablespoons,vegetable shortening
49,6584029,¼,cup,"water, or as needed"
50,6584029,1,(8 ounce) can,diced tomatoes
51,6584029,1,,"onion, minced"
52,6584029,½,,"green bell pepper, chopped"
53,6584029,,,salt and ground black pepper to taste
54,6591662,2,tablespoons,vegetable oil
55,6591662,2,(1/2 pound),beef sirloin tip steaks
56,6591662,,,salt and pepper to taste
57,6591662,1,cup,(1 small) chopped onion
58,6591662,1,(16 ounce) can,diced tomatoes
59,6591662,2,cups,sliced fresh mushrooms (Optional)
60,6591662,1,stalk,"celery, chopped (Optional)"
61,6591662,½,cup,chopped green bell pepper (Optional)
62,6591662,1 ½,teaspoons,dried oregano
63,6591662,1,,bay leaf
64,6591662,1,cup,water (Optional)
65,6591662,2,tablespoons,cornstarch (Optional)
66,6651167,¼,cup,all-purpose flour
67,6651167,2,pounds,"beef round steak, cut into strips"
68,6651167,2,tablespoons,vegetable oil
69,6651167,1,(14.5 ounce) can,cream of mushroom soup
70,6651167,1,(14.5 ounce) can,Cheddar cheese soup
71,6651167,½,small,"onion, chopped"
72,6651167,1,tablespoon,"chopped green bell pepper, or more to taste"
73,6651167,1,clove,"garlic, minced"
74,6651167,1,teaspoon,Worcestershire sauce
75,6651167,½,teaspoon,"browning sauce (such as Kitchen Bouquet®), or to taste"
76,6651167,,,salt and ground black pepper to taste
77,6576550,¼,cup,vegetable oil
78,6576550,4,(4 ounce),cube steaks
79,6576550,½,teaspoon,"salt, or to taste"
80,6576550,¼,teaspoon,"ground black pepper, or to taste"
81,6576550,½,cup,all-purpose flour
82,6576550,1,,"green bell pepper, seeded and chopped"
83,6576550,1,,"medium onion, chopped"
84,6576550,1,stalk,"celery, chopped"
85,6576550,1,(6 ounce) can,"mushroom stems and pieces, undrained"
86,6576550,1,(1 ounce) envelope,dry onion soup mix
87,6576550,½,teaspoon,dried oregano
88,6576550,,,salt and pepper to taste
89,6576550,1 ½,cups,tomato juice
90,6576550,1,cup,ketchup
