,id_recipe,Quantity,Unit of Measure,Ingredient
0,6581171,1,quart,"oil for frying, or as needed"
1,6581171,1,large,"onion, diced"
2,6581171,½,cup,white sugar
3,6581171,2,large,"eggs, beaten"
4,6581171,1,cup,self-rising flour
5,6581171,1,cup,self-rising cornmeal
6,6586323,,,nonfat cooking spray
7,6586323,1,cup,yellow cornmeal
8,6586323,¾,cup,all-purpose flour
9,6586323,1 ½,teaspoons,baking powder
10,6586323,½,teaspoon,salt
11,6586323,¼,teaspoon,"cayenne pepper, or more to taste"
12,6586323,¼,teaspoon,garlic powder
13,6586323,2,tablespoons,minced onion
14,6586323,2,tablespoons,minced bell pepper
15,6586323,¾,cup,low-fat buttermilk
16,6586323,1,large,egg
17,6569952,1,quart,"vegetable oil for frying, or as needed"
18,6569952,¾,cup,milk
19,6569952,1,,egg
20,6569952,2,tablespoons,minced onion
21,6569952,1,cup,baking mix
22,6569952,1,cup,cornmeal
23,6569952,1,teaspoon,salt
24,6586206,1,quart,"vegetable oil for frying, or as needed"
25,6586206,½,cup,all-purpose flour
26,6586206,½,cup,self-rising cornmeal
27,6586206,½,,"onion, minced"
28,6586206,½,cup,milk
29,6586206,1,,"egg, beaten"
30,6586206,1,stalk,"celery, minced"
31,6586206,2,cloves,"garlic, minced"
32,6586206,1,pinch,"Cajun seasoning, or to taste"
33,6737106,1,quart,"vegetable oil for frying, or as needed"
34,6737106,1,cup,buttermilk
35,6737106,¼,cup,vegetable oil
36,6737106,2,,"eggs, room temperature"
37,6737106,1,cup,cornmeal
38,6737106,1,cup,all-purpose flour
39,6737106,¼,cup,white sugar (Optional)
40,6737106,½,teaspoon,baking soda
41,6737106,½,teaspoon,salt
42,6737106,½,cup,minced onion
43,6737106,4,,"green onions, minced"
44,6593693,2,(8.5 ounce) packages,dry corn muffin mix (such as Jiffy®)
45,6593693,1,teaspoon,salt
46,6593693,1,teaspoon,garlic powder
47,6593693,1,teaspoon,onion powder
48,6593693,½,teaspoon,ground black pepper
49,6593693,½,teaspoon,cayenne pepper
50,6593693,3,,eggs
51,6593693,1,(5 ounce) can,evaporated milk
52,6593693,1,(14.75 ounce) can,cream-style corn
53,6593693,1,quart,"vegetable oil for frying, or as needed"
54,6593693,1,pinch,salt to taste
55,6580045,6,cups,all-purpose flour
56,6580045,3,cups,cornmeal
57,6580045,1,cup,white sugar
58,6580045,1,cup,grated Parmesan cheese
59,6580045,¼,cup,baking powder
60,6580045,,,salt and ground black pepper to taste
61,6580045,5,,eggs
62,6580045,3,,"bell peppers, minced"
63,6580045,3,,"onions, minced"
64,6580045,1,(14 ounce) can,cream-style corn
65,6580045,1,(14 ounce) can,whole kernel corn
66,6580045,1,cup,chopped pimento peppers
67,6580045,2,quarts,vegetable oil for frying
68,6602964,,,oil for deep frying
69,6602964,1,(15 ounce) can,"cream-style corn, drained"
70,6602964,1,(15 ounce) can,"crushed pineapple, drained"
71,6602964,2,cups,cornmeal
72,6602964,1,cup,self-rising flour
73,6602964,1,cup,shredded Cheddar cheese
74,6602964,½,cup,minced onion
75,6602964,½,cup,white sugar
76,6602964,2,,"eggs, beaten"
77,6602964,1,pinch,salt and ground black pepper to taste
