,id_recipe,Quantity,Unit of Measure,Ingredient
0,7564428,1 2/3,cups,flour
1,7564428,1/4,cup,sugar
2,7564428,1,tablespoon,baking powder
3,7564428,1/4,teaspoon,salt
4,7564428,3/4,cup,"butter, frozen"
5,7564428,1,cup,strawberries
6,7564428,2/3,cup,buttermilk
7,7564428,1,teaspoon,vanilla extract
8,7564428,1,tablespoon,heavy cream
9,7564428,2,tablespoons,sugar
10,7505885,1,cup,all-purpose flour
11,7505885,1/2,cup,shredded Parmesan cheese
12,7505885,2,tablespoons,chives
13,7505885,1,teaspoon,baking powder
14,7505885,1/2,teaspoon,salt
15,7505885,1/4,teaspoon,baking soda
16,7505885,1/4,teaspoon,ground black pepper
17,7505885,1/3,cup,sour cream
18,7505885,1/4 cup plus 1,tablespoon,milk
19,7505885,2,tablespoons,"unsalted butter, melted,"
20,7495124,1 1/4,cups,rhubarb
21,7495124,1 1/4,cups,strawberries
22,7495124,2,tablespoons,white sugar
23,7372647,2,cups,all-purpose flour
24,7372647,1,tablespoon,baking powder
25,7372647,3/4,teaspoon,kosher salt
26,7372647,1/2,cup,"butter, cut into 1/4-inch pieces"
27,7372647,3/4,cup,buttermilk
28,7372647,2,tablespoons,honey
29,7095787,2,cups,self-rising flour (see Tip)
30,7095787,1,cup,yellow cornmeal
31,7095787,2,tablespoons,white sugar
32,7095787,½,teaspoon,salt
33,7095787,1,teaspoon,baking soda
34,7095787,1,stick,"(1/2 cup) very cold unsalted butter, cubed"
35,7095787,1 ¼,cups,cold buttermilk
36,7095787,2,ounces,pepper Jack cheese
37,7095787,2,tablespoons,melted butter for brushing tops
38,6663469,2,cups,all-purpose flour
39,6663469,1,tablespoon,baking powder
40,6663469,½,teaspoon,salt
41,6663469,½,cup,shortening
42,6663469,¾,cup,cold milk
43,6663436,2,cups,all-purpose flour
44,6663436,2,teaspoons,baking powder
45,6663436,¼,teaspoon,baking soda
46,6663436,1,teaspoon,salt
47,6663436,7,tablespoons,"unsalted butter, chilled in freezer and cut into thin slices"
48,6663436,¾,cup,cold buttermilk
49,6663436,2,tablespoons,buttermilk for brushing
50,6663275,2,cups,all-purpose flour
51,6663275,1,cup,shredded Cheddar cheese
52,6663275,1,tablespoon,baking powder
53,6663275,1,teaspoon,salt
54,6663275,½,teaspoon,garlic powder
55,6663275,⅔,cup,milk
56,6663275,⅓,cup,"butter, softened and cut into pieces"
57,6663275,1,large,egg
58,6663275,2,tablespoons,"butter, melted"
59,6663275,2,teaspoons,dried parsley (Optional)
60,6663275,1,teaspoon,garlic powder (Optional)
61,6575028,4,cups,all-purpose flour
62,6575028,2,teaspoons,baking powder
63,6575028,1 ½,teaspoons,salt
64,6575028,½,cup,"butter, cut into cubes and softened"
65,6575028,½,cup,cold water
66,6575028,1,cup,vegetable oil for frying
67,6650858,2,cups,all-purpose flour
68,6650858,1,tablespoon,baking powder
69,6650858,1,tablespoon,white sugar
70,6650858,1,teaspoon,salt
71,6650858,⅓,cup,shortening
72,6650858,1,cup,milk
73,6568201,2,cups,all-purpose flour
74,6568201,1,tablespoon,white sugar
75,6568201,2 ½,teaspoons,baking powder
76,6568201,½,teaspoon,salt
77,6568201,½,cup,"chilled butter, diced"
78,6568201,1 ¼,cups,whole milk
79,6737582,2,cups,all-purpose flour
80,6737582,4,teaspoons,baking powder
81,6737582,1,teaspoon,salt
82,6737582,½,cup,shortening
83,6737582,¾,cup,milk
84,6737971,4,cups,baking mix (such as Bisquick or Jiffy)
85,6737971,1 ⅓,cups,water
86,6737971,3,ounces,"Cheddar cheese, shredded"
87,6737971,½,cup,melted butter
88,6737971,1,teaspoon,garlic powder
89,6737971,¼,teaspoon,salt
90,6737971,⅛,teaspoon,onion powder
91,6737971,⅛,teaspoon,dried parsley
92,6575257,2,cups,self-rising flour
93,6575257,1,cup,milk
94,6575257,6,tablespoons,mayonnaise
95,6578736,2,cups,"all-purpose flour, plus more for dusting"
96,6578736,2 ½,teaspoons,baking powder
97,6578736,¾,teaspoon,salt
98,6578736,5,tablespoons,shortening
99,6578736,¾,cup,milk
100,6578736,1,tablespoon,"melted shortening, or as needed (Optional)"
101,6650675,½,cup,unsalted butter
102,6650675,2 ½,cups,all-purpose flour
103,6650675,4,teaspoons,baking powder
104,6650675,4,teaspoons,white sugar
105,6650675,1,teaspoon,salt
106,6650675,1 ¾,cups,buttermilk
107,6574422,2,cups,White Lily Enriched Bleached Self-Rising Flour or White Lily® Enriched Unbleached Self-Rising Flour
108,6574422,¼,cup,Crisco All-Vegetable Shortening
109,6574422,¾,cup,buttermilk
110,6574422,2,tablespoons,"butter, melted (Optional)"
111,6648858,½,cup,butter
112,6648858,4 ½,cups,baking mix (such as Bisquick ®)
113,6648858,1,cup,lemon-lime soda (such as 7-Up®)
114,6648858,1,cup,sour cream
115,6738501,2,cups,all-purpose flour
116,6738501,1,tablespoon,baking powder
117,6738501,2,teaspoons,white sugar
118,6738501,½,teaspoon,cream of tartar
119,6738501,¼,teaspoon,salt
120,6738501,½,cup,melted butter
121,6738501,1,cup,milk
122,6648544,4,cups,self-rising flour (such as WhiteLily®)
123,6648544,1,pinch,salt (Optional)
124,6648544,3,tablespoons,"room-temperature vegetable shortening (such as Crisco®), or as needed"
125,6648544,1 ¾,cups,"buttermilk, or as needed"
126,6648544,¼,cup,"melted butter for brushing, or to taste"
127,6579421,2,cups,all-purpose flour
128,6579421,½,teaspoon,salt
129,6579421,4,teaspoons,baking powder
130,6579421,½,teaspoon,cream of tartar
131,6579421,2,teaspoons,white sugar
132,6579421,½,cup,"butter, chilled and diced"
133,6579421,¾,cup,milk
134,6603262,2,cups,all-purpose flour
135,6603262,½,teaspoon,salt
136,6603262,½,teaspoon,baking soda
137,6603262,3,teaspoons,baking powder
138,6603262,¾,cup,sour cream
