,id_recipe,Quantity,Unit of Measure,Ingredient
0,6663120,2,tablespoons,white sugar
1,6663120,1,tablespoon,lemon juice
2,6663120,6,ears,"corn on the cob, husks and silk removed"
3,6663158,1,teaspoon,olive oil
4,6663158,1,,"onion, chopped"
5,6663158,2,cloves,"garlic, minced"
6,6663158,¾,cup,uncooked white rice
7,6663158,1 ½,cups,"low sodium, low fat vegetable broth"
8,6663158,3 ½,cups,"canned black beans, drained"
9,6663158,1,teaspoon,ground cumin
10,6663158,¼,teaspoon,cayenne pepper
11,6664771,1 ½,pounds,"sweet onions, peeled and cut into wedges"
12,6664771,1,pound,"tomatoes, cored and quartered"
13,6664771,1,pound,"carrots, cut into 1-inch pieces"
14,6664771,1,pound,"green bell pepper, cut into 1-inch pieces"
15,6664771,½,pound,"turnips, cubed"
16,6664771,2,tablespoons,olive oil
17,6664771,1,pound,"celery, cut into 1-inch pieces"
18,6664771,1,bunch,"fresh parsley, chopped"
19,6664771,3,cloves,garlic
20,6664771,6,,whole black peppercorns
21,6664771,3,,whole cloves
22,6664771,1,,bay leaf
23,6664771,1,gallon,water
24,6664793,1,,green plantain
25,6664793,5,tablespoons,oil for frying
26,6664793,3,cups,cold water
27,6664793,,,salt to taste
28,6651040,1,cup,"navy beans, soaked overnight and drained"
29,6651040,4,cups,water
30,6651040,¼,cup,ketchup
31,6651040,¼,cup,maple syrup
32,6651040,2,tablespoons,brown sugar
33,6651040,2,tablespoons,molasses
34,6651040,1,teaspoon,Worcestershire sauce
35,6651040,½,teaspoon,salt
36,6651040,⅛,teaspoon,ground black pepper
37,6651040,⅛,teaspoon,chili powder
38,6651040,1,small,"onion, chopped"
39,6603277,1,pound,"fingerling potatoes, halved lengthwise"
40,6603277,1,tablespoon,olive oil
41,6603277,½,teaspoon,ground paprika
42,6603277,½,teaspoon,parsley flakes
43,6603277,½,teaspoon,garlic powder
44,6603277,,,salt and ground black pepper to taste
45,6594528,1,tablespoon,olive oil
46,6594528,4,(4 ounce) fillets,orange roughy
47,6594528,1,,"orange, juiced"
48,6594528,1,,"lemon, juiced"
49,6594528,½,teaspoon,lemon pepper
50,6649500,1,,turkey carcass
51,6649500,1,large,"onion, halved and skin left on"
52,6649500,1,large,"carrot, roughly chopped"
53,6649500,1,stalk,"celery, roughly chopped"
54,6649500,1,head,"garlic, halved"
55,6649500,1,teaspoon,dried rosemary
56,6649500,1,teaspoon,dried thyme
57,6649500,2,,bay leaves
58,6649500,,,salt and ground black pepper to taste
59,6649500,2,quarts,"water, or as needed"
60,6582924,2,,"just-ripe bananas, sliced in 1/10-inch-thick rounds, or more as needed"
61,6582924,1,teaspoon,"lemon juice, or to taste"
62,6664857,3,cups,chopped cabbage
63,6664857,1,,"unpeeled red apple, cored and chopped"
64,6664857,1,,"unpeeled Granny Smith apple, cored and chopped"
65,6664857,1,,"carrot, grated"
66,6664857,½,cup,finely chopped red bell pepper
67,6664857,2,,"green onions, finely chopped"
68,6664857,⅓,cup,mayonnaise
69,6664857,⅓,cup,brown sugar
70,6664857,1,tablespoon,"lemon juice, or to taste"
71,6577852,2,tablespoons,soy sauce
72,6577852,1,tablespoon,brown sugar
73,6577852,2,teaspoons,peanut butter
74,6577852,2,teaspoons,garlic powder
75,6577852,2,teaspoons,olive oil
76,6577852,1,(16 ounce) package,frozen mixed vegetables
77,6592681,6,large,"tomatoes - peeled, cored, and chopped"
78,6592681,¾,cup,chopped green bell pepper
79,6592681,½,cup,chopped sweet onion
80,6592681,½,cup,chopped celery
81,6592681,1,teaspoon,white sugar
82,6592681,½,teaspoon,salt
83,6592681,¼,teaspoon,dried oregano
