,id_recipe,Quantity,Unit of Measure,Ingredient
0,7561932,1/2,cup,mayonnaise
1,7561932,1/2,cup,buttermilk
2,7561932,1/4,cup,pesto
3,7561932,1,"lemon,",juiced
4,7561932,1,clove,garlic
5,7561932,,ground,black pepper to taste
6,7558696,1,cup,nglish cucumber
7,7558696,1,tablespoon,low-sodium soy sauce
8,7558696,1 (14 3/4,ounce) can pink,"salmon, skin and bone removed, drained and flaked"
9,7558696,2 ½,tablespoons,Sriracha
10,7558696,1,tablespoon,light mayonnaise
11,7558696,1,tablespoon,rice vinegar
12,7558696,1,cup,cooked white rice
13,7558696,1,,avocado
14,7558696,1/2,teaspoon,sesame seeds
15,7558696,1,tablespoon,green onion for garnish (optional)
16,7509518,,,cooking spray
17,7509518,1,,"sweet potato, cut into 1/4-inch wedges"
18,7509518,3,teaspoons,"olive oil, divided"
19,7509518,1/4,teaspoon,"salt, divided"
20,7509518,1/4,teaspoon,"ground black pepper, divided"
21,7509518,1,tablespoon,ijon mustard
22,7509518,1,tablespoon,honey
23,7509518,2,teaspoons,mayonnaise
24,7509518,2,cups,broccoli florets
25,7509518,2,ounces),salmon fillets
26,7509518,2,teaspoons,everything bagel seasoning
27,7509518,1,teaspoon,soy sauce
28,6737311,¼,cup,"butter, softened"
29,6737311,2,tablespoons,fresh dill
30,6737311,1,teaspoon,lemon zest
31,6737311,1,pinch,cayenne pepper
32,6737311,,,salt and ground black pepper to taste
33,6737311,1,teaspoon,white vinegar
34,6737311,1,pinch,salt
35,6737311,4,,eggs
36,6737311,2,,"English muffins, split and toasted"
37,6737311,4,ounces,sliced smoked salmon
38,6737311,1,pinch,cayenne pepper
39,6737311,,,salt and ground black pepper to taste
40,6737311,4,small,fresh dill sprigs
41,6738395,¾,cup,plain low-fat yogurt
42,6738395,2,teaspoons,lemon juice
43,6738395,3,,egg yolks
44,6738395,½,teaspoon,prepared Dijon-style mustard
45,6738395,¼,teaspoon,salt
46,6738395,¼,teaspoon,white sugar
47,6738395,1,pinch,ground black pepper
48,6738395,1,dash,hot pepper sauce
49,6738395,8,,eggs
50,6738395,8,slices,rye bread
51,6738395,8,ounces,"smoked salmon, cut into thin slices"
52,6738395,1,tablespoon,"chopped fresh parsley, for garnish"
53,6738395,1,teaspoon,"capers, for garnish"
54,7095434,2 ½,tablespoons,stone-ground mustard
55,7095434,1,tablespoon,maple syrup
56,7095434,1,teaspoon,fresh lemon juice
57,7095434,½,teaspoon,minced garlic
58,7095434,¼,teaspoon,minced fresh thyme
59,7095434,6,(6 ounce),"frozen salmon fillets, thawed and patted dry"
60,7095434,1,teaspoon,kosher salt
61,7095434,½,teaspoon,black pepper
62,7095434,1,tablespoon,olive oil
63,7093937,8,ounces,salmon fillets
64,7093937,1,tablespoon,gochujang (Korean hot pepper paste)
65,7093937,2,tablespoons,pineapple juice
66,7093937,1,pinch,black sesame seeds
67,7093937,1,pinch,white sesame seeds
68,7093937,1,tablespoon,"sliced green onions, or to taste"
69,6891710,3,ounces,"cooked salmon, flaked"
70,6891710,1,cup,cooked white rice
71,6891710,1,tablespoon,soy sauce
72,6891710,½,teaspoon,sriracha or other hot sauce
73,6891710,2,teaspoons,Japanese mayonnaise (such as Kewpie®)
74,6891710,1,sheet,"nori, torn"
75,6891710,½,,"ripe avocado, sliced"
76,6891710,¼,cup,kimchi
77,6826939,½,cup,tzatziki sauce
78,6826939,1,,"lemon, zested"
79,6826939,1,tablespoon,lemon juice
80,6826939,1,pound,"salmon fillets, cut into 1 inch cubes"
81,6826939,2,cloves,"garlic, minced"
82,6826939,1,tablespoon,olive oil
83,6826939,1,tablespoon,dried oregano
84,6826939,2,medium,"green bell peppers, cut into 2 inch pieces"
85,6826939,1,pint,grape tomatoes
86,6826939,½,,"red onion, cut into wedges"
87,6826939,¼,cup,feta cheese
88,6826939,,,more tzatziki sauce for serving
89,6648351,1 ½,pounds,salmon fillets
90,6648351,,,lemon pepper to taste
91,6648351,,,garlic powder to taste
92,6648351,,,salt to taste
93,6648351,⅓,cup,soy sauce
94,6648351,⅓,cup,brown sugar
95,6648351,⅓,cup,water
96,6648351,¼,cup,vegetable oil
97,6650121,¼,cup,maple syrup
98,6650121,2,tablespoons,soy sauce
99,6650121,1,clove,"garlic, minced"
100,6650121,¼,teaspoon,garlic salt
101,6650121,⅛,teaspoon,ground black pepper
102,6650121,1,pound,salmon
103,6737749,3,(12 inch),untreated cedar planks
104,6737749,⅓,cup,soy sauce
105,6737749,⅓,cup,vegetable oil
106,6737749,1 ½,tablespoons,rice vinegar
107,6737749,1,teaspoon,sesame oil
108,6737749,¼,cup,chopped green onions
109,6737749,1,tablespoon,grated fresh ginger
110,6737749,1,teaspoon,minced garlic
111,6737749,2,(2 pound),"salmon fillets, skin removed"
112,6738840,1,tablespoon,garlic powder
113,6738840,1,tablespoon,dried basil
114,6738840,½,teaspoon,salt
115,6738840,4,(6 ounce) fillets,salmon
116,6738840,2,tablespoons,butter
117,6738840,4,,lemon wedges
118,6664504,1,(1 pound),"salmon fillet, halved"
119,6664504,1,small,"tomato, chopped"
120,6664504,5,,"green onions, chopped"
121,6664504,¼,teaspoon,salt
122,6664504,¼,teaspoon,pepper
123,6648950,4,(4 ounce) fillets,salmon
124,6648950,3,tablespoons,prepared Dijon-style mustard
125,6648950,,,salt and ground black pepper to taste
126,6648950,¼,cup,Italian-style dry bread crumbs
127,6648950,¼,cup,"butter, melted"
128,6650605,1,(8 ounce) package,"cream cheese, softened"
129,6650605,6,ounces,"smoked salmon, chopped"
130,6650605,¼,cup,"capers, or to taste"
131,6650605,2,tablespoons,chopped green onion (Optional)
132,6650605,1 ½,teaspoons,chopped fresh dill
133,6650605,¼,cup,heavy whipping cream
134,6650605,3,dashes,Worcestershire sauce
135,6650605,3,drops,hot pepper sauce
136,6650605,1,squeeze,fresh lemon juice
137,6738124,2,(14.75 ounce) cans,"salmon, drained and flaked"
138,6738124,¾,cup,Italian-seasoned panko (Japanese bread crumbs)
139,6738124,½,cup,minced fresh parsley
140,6738124,2,,"eggs, beaten"
141,6738124,2,,"green onions, chopped"
142,6738124,3,tablespoons,Worcestershire sauce
143,6738124,3,tablespoons,grated Parmesan cheese
144,6738124,2,tablespoons,Dijon mustard
145,6738124,2,tablespoons,creamy salad dressing (such as Miracle Whip®)
146,6738124,2,teaspoons,seafood seasoning (such as Old Bay®)
147,6738124,1 ½,teaspoons,garlic powder
148,6738124,1 ½,teaspoons,ground black pepper
149,6738124,1,tablespoon,"olive oil, or as needed, divided"
150,6648740,1,tablespoon,extra-virgin olive oil
151,6648740,¼,cup,minced onion
152,6648740,2,tablespoons,minced red bell pepper
153,6648740,2,tablespoons,minced celery
154,6648740,,,salt and pepper to taste
155,6648740,1,tablespoon,capers
156,6648740,1 ¼,pounds,"fresh wild salmon, coarsely chopped"
157,6648740,¼,cup,mayonnaise
158,6648740,¼,cup,panko bread crumbs
159,6648740,2,cloves,"garlic, minced"
160,6648740,1,teaspoon,Dijon mustard
161,6648740,1,pinch,cayenne pepper
162,6648740,1,pinch,seafood seasoning (such as Old Bay®)
163,6648740,1,tablespoon,"panko bread crumbs, or to taste"
164,6648740,2,tablespoons,"olive oil, or as needed"
165,6664221,2,tablespoons,ground paprika
166,6664221,1,tablespoon,ground cayenne pepper
167,6664221,1,tablespoon,onion powder
168,6664221,2,teaspoons,salt
169,6664221,½,teaspoon,ground white pepper
170,6664221,½,teaspoon,ground black pepper
171,6664221,¼,teaspoon,dried thyme
172,6664221,¼,teaspoon,dried basil
173,6664221,¼,teaspoon,dried oregano
174,6664221,4,,"salmon fillets, skin and bones removed"
175,6664221,½,cup,"unsalted butter, melted"
176,6578162,3,tablespoons,butter
177,6578162,¾,cup,chopped onion
178,6578162,½,cup,chopped celery
179,6578162,1,teaspoon,garlic powder
180,6578162,2,cups,chicken broth
181,6578162,2,cups,diced potatoes
182,6578162,2,,"carrots, diced"
183,6578162,1,teaspoon,salt
184,6578162,1,teaspoon,ground black pepper
185,6578162,1,teaspoon,dried dill weed
186,6578162,2,(16 ounce) cans,salmon
187,6578162,1,(15 ounce) can,creamed corn
188,6578162,1,(12 fluid ounce) can,evaporated milk
189,6578162,½,pound,"Cheddar cheese, shredded"
190,6649725,½,cup,olive oil
191,6649725,5,cloves,"cloves garlic, minced or pressed through a garlic press"
192,6649725,2 ½,tablespoons,"fresh lemon juice, or more to taste"
193,6649725,1,tablespoon,brown sugar
194,6649725,1,teaspoon,dried oregano
195,6649725,1,teaspoon,dried thyme
196,6649725,,,salt and freshly ground black pepper to taste
197,6649725,,,aluminum foil
198,6649725,1,teaspoon,olive oil
199,6649725,1,(3 pound),salmon fillet
200,6649725,¼,cup,chopped fresh parsley
201,6649725,1,,"lemon, sliced"
202,6664281,1,(8 ounce),salmon fillet
203,6664281,,,salt and ground black pepper to taste
204,6664281,¼,cup,chopped basil leaves
205,6664281,,,olive oil cooking spray
206,6664281,1,,"lemon, thinly sliced"
207,7968978,2,filets,salmon
208,7968978,4,teaspoons,Dijon mustard
209,7968978,1,tablespoon,seasoning
210,7968978,1,head,broccoli
211,7968978,3,tablespoons,olive oil
212,7968978,1,teaspoon,onion powder
213,7968978,1/3,cup,whiskey
214,7968978,1/3,cup,low-sodium soy sauce
215,7968978,1/4,cup,brown sugar
216,7968978,1,clove,garlic
217,7968978,1,tablespoon,ginger
218,7968978,2,cups,cooked white rice
219,7644799,1,pound,salmon filet
220,7644799,,,salt and freshly ground black pepper to taste
221,7644799,2,tablespoons,sesame oil
222,7644799,1,,"red bell pepper, cut into bite-sized pieces"
223,7644799,1,,"yellow bell pepper, cut into bite-sized pieces"
224,7644799,1,,"onion, cut into bite-sized pieces"
225,7644799,1,cup,broccoli florets
226,7644799,1,tablespoon,garlic
227,7644799,1,tablespoon,ginger paste
228,7644799,2,tablespoons,hoisin sauce
229,7644799,1/2,cup,shredded carrots
230,6572021,2,tablespoons,"olive oil, divided"
231,6572021,½,,"onion, chopped"
232,6572021,1,cup,chopped fresh mushrooms
233,6572021,2,teaspoons,"minced garlic, divided"
234,6572021,,,salt and ground black pepper to taste
235,6572021,1,cup,baby spinach
236,6572021,1,tablespoon,"all-purpose flour, or as needed"
237,6572021,2,sheets,"frozen puff pastry, thawed"
238,6572021,1,(1 1/2-pound),"boned, skinned salmon fillet"
239,6572021,½,teaspoon,"smoked paprika, or more to taste"
240,6572021,1,,"egg, beaten"
241,6649334,1,pound,salmon fillets
242,6649334,¼,cup,"butter, melted"
243,6649334,5,tablespoons,lemon juice
244,6649334,1,tablespoon,dried dill weed
245,6649334,¼,teaspoon,garlic powder
246,6649334,,,sea salt to taste
247,6649334,,,freshly ground black pepper to taste
248,6663541,6,tablespoons,light olive oil
249,6663541,2,cloves,"garlic, minced"
250,6663541,1,tablespoon,lemon juice
