,id_recipe,Quantity,Unit of Measure,Ingredient
0,7505113,2,cups,"grape tomatoes, well drained"
1,7505113,4,ounces,"mozzarella cheese, cut into 1/4-inch cubes"
2,7505113,2,tablespoons,basil leaves
3,7505113,2,cloves,"garlic, pressed"
4,7505113,1 1/2,tablespoons,"olive oil, divided"
5,7505113,1/2,tablespoon,balsamic vinegar
6,7505113,,,salt and freshly ground black pepper to taste
7,7505113,8 (1/2-inch thick),slices,baguette
8,7505113,,,fresh basil leaves for garnish (optional)
9,6650968,1,loaf,"French bread, cut into 1/4-inch slices"
10,6650968,1,tablespoon,extra-virgin olive oil
11,6650968,8,,"roma (plum) tomatoes, diced"
12,6650968,⅓,cup,chopped fresh basil
13,6650968,1,ounce,"Parmesan cheese, freshly grated"
14,6650968,2,cloves,"garlic, minced"
15,6650968,1,tablespoon,good quality balsamic vinegar
16,6650968,2,teaspoons,extra-virgin olive oil
17,6650968,¼,teaspoon,kosher salt
18,6650968,¼,teaspoon,freshly ground black pepper
19,6572565,2,large,"tomatoes, coarsely chopped"
20,6572565,½,,"sweet onion, chopped"
21,6572565,2,tablespoons,olive oil
22,6572565,1,tablespoon,chopped fresh oregano
23,6572565,1,teaspoon,chopped fresh basil
24,6572565,2,teaspoons,chopped fresh parsley
25,6572565,½,(1 pound) loaf,"Italian bread, cut into 1 inch slices"
26,6572565,¼,cup,freshly grated Parmesan cheese
27,6571835,1 ½,pounds,"plum tomatoes, seeded and cut into small dice"
28,6571835,¼,cup,chopped fresh basil
29,6571835,6,tablespoons,"extra-virgin olive oil, divided"
30,6571835,2,tablespoons,finely chopped red onion
31,6571835,2,large cloves,"garlic, minced"
32,6571835,2,teaspoons,red wine vinegar
33,6571835,,,freshly ground black pepper to taste
34,6571835,1,,"French baguette, cut into 1/2-inch thick slices"
35,6571835,1,tablespoon,"high-quality balsamic vinegar, or to taste"
36,6601175,1,,"French baguette, cut into 1/2 inch thick circles"
37,6601175,8,,"plum tomatoes, diced"
38,6601175,1,cup,chopped fresh basil
39,6601175,½,,"red onion, minced"
40,6601175,,,freshly ground black pepper
41,6601175,3,cloves,garlic
42,6741681,6,,"roma (plum) tomatoes, chopped"
43,6741681,½,cup,"sun-dried tomatoes, packed in oil"
44,6741681,3,cloves,minced garlic
45,6741681,¼,cup,olive oil
46,6741681,2,tablespoons,balsamic vinegar
47,6741681,¼,cup,"fresh basil, stems removed"
48,6741681,¼,teaspoon,salt
49,6741681,¼,teaspoon,ground black pepper
50,6741681,1,,French baguette
51,6741681,2,cups,shredded mozzarella cheese
52,6738982,½,cup,balsamic vinegar
53,6738982,12,slices,Italian bread
54,6738982,1,tablespoon,olive oil
55,6738982,1,pound,"strawberries, washed and diced"
56,6738982,2,teaspoons,"fresh thyme leaves, plus more for serving"
57,6738982,1,cup,"goat cheese, room temperature"
58,6738982,,,salt and freshly ground pepper to taste
59,6600419,1,(6.5 ounce) jar,"marinated artichoke hearts, drained and chopped"
60,6600419,½,cup,grated Romano cheese
61,6600419,⅓,cup,finely chopped red onion
62,6600419,5,tablespoons,mayonnaise
63,6600419,1,,"French baguette, cut into 1/3 inch thick slices"
64,6663248,2,,"tomatoes, cubed"
65,6663248,1,teaspoon,dried basil
66,6663248,4,tablespoons,grated Parmesan cheese
67,6663248,2,tablespoons,olive oil
68,6663248,1,clove,"garlic, crushed"
