,id_recipe,Quantity,Unit of Measure,Ingredient
0,6648446,1,(8 ounce) package,"cream cheese, softened"
1,6648446,¼,cup,mayonnaise
2,6648446,¼,cup,grated Parmesan cheese
3,6648446,¼,cup,grated Romano cheese
4,6648446,1,clove,"garlic, peeled and minced"
5,6648446,½,teaspoon,dried basil
6,6648446,¼,teaspoon,garlic salt
7,6648446,,,salt and pepper to taste
8,6648446,1,(14 ounce) can,"artichoke hearts, drained and chopped"
9,6648446,½,cup,"frozen chopped spinach, thawed and drained"
10,6648446,¼,cup,shredded mozzarella cheese
11,6563672,1,(14 ounce) can,"artichoke hearts, drained and chopped"
12,6563672,1,cup,mayonnaise
13,6563672,1,cup,grated Parmesan cheese
14,6584600,1,(14 ounce) can,"artichoke hearts, drained and chopped"
15,6584600,1,(10 ounce) package,"frozen chopped spinach, thawed and drained"
16,6584600,1,cup,mayonnaise
17,6584600,2 ½,cups,shredded Monterey Jack cheese
18,6584600,1,cup,grated Parmesan cheese
19,6738133,4,cloves,garlic
20,6738133,1,(14 ounce) can,"artichoke hearts, drained and chopped"
21,6738133,1,(10 ounce) package,"frozen chopped spinach, thawed and drained"
22,6738133,1,(10 ounce) container,Alfredo-style pasta sauce
23,6738133,1,cup,shredded mozzarella cheese
24,6738133,½,(8 ounce) package,"cream cheese, softened"
25,6738133,⅓,cup,grated Parmesan cheese
26,6604897,1,(14 ounce) can,"artichoke hearts, drained and quartered"
27,6604897,1,(10 ounce) package,frozen chopped spinach
28,6604897,8,ounces,cream cheese
29,6604897,1,cup,sour cream
30,6604897,½,cup,chopped white onion
31,6604897,½,cup,chicken broth
32,6604897,3,cloves,"garlic, minced"
33,6604897,½,teaspoon,salt
34,6604897,,,crushed red chile flakes
35,6604897,3,cups,shredded Monterey Jack cheese
36,6604897,2,cups,grated Parmesan cheese
37,6663167,1,,"sweet onion, cut into quarters"
38,6663167,8,cloves,"garlic, or more to taste"
39,6663167,1,(14 ounce) can,"artichoke hearts, drained and chopped"
40,6663167,1,(10 ounce) package,"frozen chopped spinach, thawed and drained"
41,6663167,1,(8 ounce) package,shredded Parmesan cheese
42,6663167,1,(1.4 ounce) package,dry vegetable soup mix (such as Knorr®)
43,6663167,1,(8 ounce) package,"reduced-fat cream cheese, softened"
44,6663167,1,cup,reduced-fat mayonnaise
45,6663167,1,(8 ounce) container,reduced-fat sour cream
46,6664999,1,(8 ounce) package,"cream cheese, softened"
47,6664999,1,cup,mayonnaise
48,6664999,1,clove,"garlic, pressed"
49,6664999,1,(14 ounce) can,"artichoke hearts in water, drained and chopped"
50,6664999,1 ½,cups,cooked crabmeat
51,6664999,¾,cup,grated Parmesan cheese
52,6664999,⅓,cup,chopped green onion
53,6664999,⅓,cup,chopped red bell pepper
54,6664999,1,teaspoon,ground cayenne pepper
55,6664999,½,cup,dry bread crumbs
56,6664999,2,teaspoons,"chopped green onion, or to taste"
57,6664999,2,teaspoons,"chopped red bell pepper, or to taste"
58,6738403,1,(14 ounce) can,"artichoke hearts, drained"
59,6738403,⅓,cup,grated Romano cheese
60,6738403,¼,cup,grated Parmesan cheese
61,6738403,½,teaspoon,minced garlic
62,6738403,1,(10 ounce) package,"frozen chopped spinach, thawed and drained"
63,6738403,⅓,cup,heavy cream
64,6738403,½,cup,sour cream
65,6738403,1,cup,shredded mozzarella cheese
66,6562119,½,cup,mayonnaise
67,6562119,½,cup,sour cream
68,6562119,1,cup,grated Parmesan cheese
69,6562119,1,(14 ounce) can,"artichoke hearts, drained"
70,6562119,½,cup,minced red onion
71,6562119,1,tablespoon,lemon juice
72,6562119,,,salt and pepper to taste
73,6737708,2,(8 ounce) packages,"cream cheese, softened"
74,6737708,½,cup,mayonnaise
75,6737708,1,(4.5 ounce) can,"chopped green chiles, drained"
76,6737708,1,cup,freshly grated Parmesan cheese
77,6737708,1,(12 ounce) jar,"marinated artichoke hearts, drained and chopped"
78,6737708,¼,cup,"canned chopped jalapeno peppers, drained"
79,6737708,1,(10 ounce) box,"frozen chopped spinach, thawed and drained"
80,6738685,2,tablespoons,butter
81,6738685,½,cup,"green onions, white and light green parts only, thinly sliced"
82,6738685,2,cloves,"garlic, minced"
83,6738685,,,salt
84,6738685,1,(14 ounce) can,"artichoke hearts, drained and chopped"
85,6738685,1,(10 ounce) package,"frozen chopped spinach , thawed, drained and squeezed dry"
86,6738685,8,ounces,cream cheese
87,6738685,½,cup,shredded Gruyere cheese
88,6738685,½,cup,finely grated Parmigiano-Reggiano cheese
89,6738685,¼,teaspoon,hot sauce
90,6738685,1,pinch,ground nutmeg
91,6738685,,,salt and freshly ground black pepper to taste
92,6738685,¼,cup,shredded mozzarella cheese
93,6577781,1,(14 ounce) can,"artichoke hearts, drained and chopped"
94,6577781,1,(9 ounce) package,frozen spinach
95,6577781,1,(8 ounce) package,cream cheese
96,6577781,¾,cup,shredded mozzarella cheese
97,6577781,½,cup,shredded Parmesan cheese
98,6577781,¼,cup,milk
99,6577781,,,salt and ground black pepper to taste
100,6597167,¼,cup,butter
101,6597167,1,(10 ounce) package,"frozen chopped spinach, partially thawed"
102,6597167,1,(14 ounce) can,"artichoke hearts, drained and chopped"
103,6597167,2,(8 ounce) packages,"cream cheese, softened"
104,6597167,2,(16 ounce) containers,sour cream
105,6597167,1,cup,grated Parmesan cheese
106,6597167,,,garlic salt to taste
107,6603595,1,(14 ounce) can,"artichoke hearts, drained and chopped"
108,6603595,½,(10 ounce) package,"frozen chopped spinach, thawed"
109,6603595,½,cup,sour cream
110,6603595,¼,cup,mayonnaise
111,6603595,¼,cup,cream cheese
112,6603595,¼,cup,grated Romano cheese
113,6603595,¼,teaspoon,minced garlic
114,6562432,,,olive oil cooking spray
115,6562432,1,(10 ounce) package,"frozen chopped spinach, thawed"
116,6562432,1,(8 ounce) package,"cream cheese, softened"
117,6562432,1,cup,sour cream
118,6562432,1,teaspoon,onion powder
119,6562432,½,teaspoon,salt
120,6562432,½,teaspoon,ground black pepper
121,6562432,2,tablespoons,green hot pepper sauce
122,6562432,1,teaspoon,chopped garlic
123,6562432,1,(14 ounce) can,"artichoke hearts, drained and chopped"
124,6562432,1,cup,"shredded mozzarella cheese, or more to taste"
125,6562432,¼,cup,"shredded Parmesan cheese, or more to taste"
126,6578436,1,(14 ounce) can,"artichoke hearts, drained and chopped"
127,6578436,1,(6 ounce) can,"marinated artichoke hearts, drained and chopped"
128,6578436,1,(4 ounce) can,"chopped green chile peppers, drained"
129,6578436,1,cup,mayonnaise
130,6578436,1,(4 ounce) package,grated Parmesan cheese
131,6578436,1,(8 ounce) package,shredded mozzarella cheese
132,6581575,¼,cup,mayonnaise
133,6581575,½,clove,"garlic, finely chopped"
134,6581575,1 ½,tablespoons,lemon juice
135,6581575,1 ½,teaspoons,chopped fresh basil
136,6581575,1,teaspoon,Worcestershire sauce
137,6604471,1,(14 ounce) can,"artichoke hearts in water, drained"
138,6604471,½,cup,grated Parmesan cheese
139,6604471,⅓,cup,mayonnaise
140,6604471,⅓,cup,sour cream
141,6604471,1,clove,"garlic, or more to taste, minced"
142,6604471,1,squeeze,fresh lemon juice
143,6604471,1,pinch,salt and ground black pepper
144,6738020,8,slices,bacon
145,6738020,1,(14 ounce) can,"quartered marinated artichoke hearts, drained"
146,6738020,1,(10 ounce) package,"frozen chopped spinach, thawed and drained"
147,6738020,1,cup,grated Parmesan cheese
148,6738020,1,(8 ounce) container,sour cream
149,6738020,1,(5 ounce) container,garlic-herb flavored cheese spread
150,6738020,½,cup,mayonnaise
151,6587282,1,(6.5 ounce) jar,"marinated artichoke hearts, drained and quartered"
152,6587282,1,cup,mayonnaise
153,6587282,1 ½,cups,grated Parmesan cheese
154,6587282,1,(8 ounce) package,"cream cheese, softened"
155,6587282,1,(4 ounce) can,chopped green chile peppers
156,6573179,1,(14 ounce) can,"artichoke hearts, drained"
157,6573179,1,cup,shredded Cheddar cheese
158,6573179,1,cup,grated Parmesan cheese
159,6573179,1,cup,cooked and peeled shrimp
160,6573179,½,cup,mayonnaise
161,6573179,½,cup,chopped green onions
162,6573179,½,teaspoon,garlic salt
163,6573179,1,pinch,"paprika, for garnish"
164,6591819,1,(10 ounce) package,"frozen chopped spinach - thawed, drained and squeezed dry"
165,6591819,1,(14 ounce) can,"artichoke hearts, drained and chopped"
166,6591819,3,cloves,"garlic, minced"
167,6591819,½,cup,mayonnaise
168,6591819,2,(8 ounce) packages,"cream cheese, softened"
169,6591819,2,tablespoons,lemon juice
170,6591819,1,cup,grated Parmesan cheese
171,6578702,1,(14 ounce) can,"artichoke hearts, drained"
172,6578702,1,(8 ounce) package,cream cheese
173,6578702,1,cup,grated Parmesan cheese
174,6578702,½,cup,mayonnaise
175,6578702,1,clove,"garlic, peeled"
176,6578702,¾,teaspoon,dried dill weed
177,6606085,1,cup,mayonnaise
178,6606085,1,cup,grated Parmesan cheese
