,id_recipe,Quantity,Unit of Measure,Ingredient
0,6591564,1,,"eggplant, peeled and cut into 1/2-inch cubes"
1,6591564,,,salt to taste
2,6591564,¼,cup,"olive oil, divided"
3,6591564,1,cup,finely chopped celery
4,6591564,1,medium,"onion, finely chopped"
5,6591564,1,clove,"garlic, minced"
6,6591564,1 ½,cups,"canned plum tomatoes, drained and coarsely chopped"
7,6591564,12,,"green olives, pitted and coarsely chopped"
8,6591564,1 ½,tablespoons,drained capers
9,6591564,1,tablespoon,tomato paste
10,6591564,1,teaspoon,minced oregano
11,6591564,2,tablespoons,red wine vinegar
12,6591564,2,teaspoons,white sugar
13,6591564,1,teaspoon,salt
14,6591564,,,ground black pepper to taste
15,6591564,2,teaspoons,"minced fresh parsley, or to taste"
16,6663940,20,,grape tomatoes
17,6663940,10,ounces,"mozzarella cheese, cubed"
18,6663940,2,tablespoons,extra virgin olive oil
19,6663940,2,tablespoons,"fresh basil leaves, chopped"
20,6663940,1,pinch,salt
21,6663940,1,pinch,ground black pepper
22,6663940,20,,toothpicks
23,6595792,3,large,"eggs, divided"
24,6595792,2 ½,cups,cooked rice
25,6595792,⅔,cup,grated Parmesan cheese
26,6595792,⅓,cup,"butter, melted"
27,6595792,,,1/2 teaspoon Highlands Italian cheese sprinkle (optional)
28,6595792,½,teaspoon,salt
29,6595792,¼,teaspoon,ground black pepper
30,6595792,2,ounces,"fresh mozzarella cheese, cubed"
31,6595792,1,cup,panko bread crumbs
32,6595792,½,teaspoon,Italian seasoning
33,6595792,1,pinch,salt
34,6595792,1,pinch,ground black pepper
35,6595792,,,nonstick cooking spray
36,6650734,1,,cantaloupe - seeded and cut into 8 wedges
37,6650734,8,thin slices,prosciutto
38,6648683,1,cup,extra virgin olive oil
39,6648683,12,,fresh cherry peppers
40,6648683,6,ounces,"sharp provolone cheese, cubed"
41,6648683,6,ounces,"prosciutto, thinly sliced"
42,6648683,1,teaspoon,salt
43,6572394,20,,toothpicks
44,6572394,20,,"grape or cherry tomatoes, halved"
45,6572394,20,,fresh basil leaves
46,6572394,20,,small balls fresh mozzarella cheese (often labeled bocconcini)
47,6572394,,,salt and pepper to taste
48,6572394,½,cup,balsamic vinegar
49,6572394,¼,cup,extra virgin olive oil
50,6736961,12,,fresh zucchini blossoms
51,6736961,¾,cup,soft goat cheese at room temperature
52,6736961,¼,cup,shredded Gruyère cheese
53,6736961,1,large,egg yolk
54,6736961,1,pinch,"freshly ground black pepper, or to taste"
55,6736961,1,pinch,cayenne pepper
56,6592289,4,cups,chopped cauliflower
57,6592289,4,cups,pearl onions
58,6592289,2,cups,chopped red bell peppers
59,6592289,2,cups,chopped green bell peppers
60,6592289,2,cups,chopped celery
61,6592289,2,,"cucumbers - peeled, seeded and chopped"
62,6592289,2,cups,"carrots, chopped"
63,6592289,2,cups,vegetable oil
64,6592289,2,cups,distilled white vinegar
65,6592289,1,(6 ounce) can,tomato paste
66,6592289,1,tablespoon,"pickling spice, wrapped in cheesecloth"
67,6592289,1,cup,black olives
68,6592289,1,cup,pitted green olives
69,6592289,4,cups,canned mushrooms
70,6592289,1 ½,(5 ounce) cans,"tuna, drained and flaked"
71,6738241,2,(10 ounce) cans,refrigerated crescent dinner rolls
72,6738241,¼,pound,thinly sliced boiled ham
73,6738241,¼,pound,thinly sliced provolone cheese
74,6738241,¼,pound,thinly sliced Swiss cheese
75,6738241,¼,pound,thinly sliced Genoa salami
76,6738241,¼,pound,thinly sliced pepperoni sausage
77,6738241,1,(12 ounce) jar,"roasted red peppers, drained, cut into thin strips"
78,6738241,3,,eggs
79,6738241,3,tablespoons,grated Parmesan cheese
80,6738241,½,teaspoon,ground black pepper
81,6738139,1,pint,"cherry tomatoes, halved"
82,6738139,1,(.6 ounce) package,fresh basil leaves
83,6738139,1,(16 ounce) package,small fresh mozzarella balls
84,6738139,,,toothpicks
85,6738139,3,tablespoons,olive oil
86,6738139,,,salt and pepper to taste
87,6738851,3,sprigs,"fresh basil, stems removed"
88,6738851,1,small,"watermelon, fruit removed with a melon baller"
89,6738851,1,(8 ounce) package,"fresh mozzarella cheese, cut into small pieces"
90,6738851,2,tablespoons,olive oil
91,6738851,2,tablespoons,balsamic vinegar
92,6738851,,,salt and ground black pepper to taste
93,6576110,3,(4.5 ounce) cans,"tuna packed in olive oil, drained"
94,6576110,½,cup,unsalted butter at room temperature
