,id_recipe,Quantity,Unit of Measure,Ingredient
0,7568012,1,tablespoon,olive oil
1,7568012,1,clove,minced garlic
2,7568012,4,cups,green beans
3,7568012,2,cups,tomatoes
4,7568012,1/4,cup,kalamata olives
5,7568012,3,tablespoons,
6,7568012,1/2,teaspoon,kosher salt
7,7568012,1/2,teaspoon,black pepper
8,7568012,1,tablespoon,red wine vinegar
9,7484712,1,tablespoon,"olive oil, plus more for garnish"
10,7484712,2,,"cloves garlic, minced"
11,7484712,1,teaspoon,cumin
12,7484712,1,(15-oz can),can)
13,7484712,3/4,cup,canned pumpkin
14,7484712,1/4,cup,water
15,7484712,1/4,cup,lemon juice
16,7484712,1/2,teaspoon,salt
17,7484712,1/8,teaspoon,cayenne pepper
18,7484712,1/8,teaspoon,ground cinnamon
19,7484712,1,teaspoon freshly ground,pepper
20,7484712,1,,"green onions, sliced for garnish"
21,6578114,¼,cup,olive oil
22,6578114,1,,"lemon, juiced"
23,6578114,2,cloves,"garlic, minced"
24,6578114,1,teaspoon,salt
25,6578114,1,teaspoon,smoked paprika
26,6578114,1,teaspoon,brown sugar
27,6578114,½,teaspoon,chili powder
28,6578114,1,pinch,ground black pepper
29,6578114,2,large heads,cauliflower
30,6578114,2,tablespoons,minced cilantro (Optional)
31,6750952,2,heads,cauliflower
32,6750952,¼,cup,olive oil
33,6750952,2,teaspoons,"steak rub, or to taste"
34,6750952,,,chopped fresh parsley (optional)
35,6585319,2,cups,almond milk
36,6585319,2,tablespoons,distilled white vinegar
37,6585319,5,tablespoons,water
38,6585319,2,tablespoons,flaxseed meal
39,6585319,2,cups,all-purpose flour
40,6585319,2,tablespoons,coconut sugar
41,6585319,1,tablespoon,baking powder
42,6585319,1,tablespoon,ground cinnamon
43,6585319,2,teaspoons,baking soda
44,6585319,1,teaspoon,salt
45,6585319,1,cup,pumpkin puree
46,6585319,2,tablespoons,coconut oil
47,6585319,¼,cup,toasted chopped pecans
48,6650488,3,,"avocados - peeled, pitted, and mashed"
49,6650488,1,,"lime, juiced"
50,6650488,1,teaspoon,salt
51,6650488,2,,"roma (plum) tomatoes, diced"
52,6650488,½,cup,diced onion
53,6650488,3,tablespoons,chopped fresh cilantro
54,6650488,1,teaspoon,minced garlic
55,6650488,1,pinch,ground cayenne pepper (Optional)
56,6663567,2,,"ripe avocados, peeled and pitted"
57,6663567,1,small,"onion, finely chopped"
58,6663567,1,,"ripe tomato, chopped"
59,6663567,1,clove,"garlic, minced"
60,6663567,1,,"lime, juiced"
61,6663567,,,salt and pepper to taste
62,6648782,1,tablespoon,olive oil
63,6648782,½,medium,"onion, chopped"
64,6648782,2,tablespoons,dried oregano
65,6648782,1,tablespoon,salt
66,6648782,1,teaspoon,ground cumin
67,6648782,2,,bay leaves
68,6648782,2,stalks,"celery, chopped"
69,6648782,2,,"green bell peppers, chopped"
70,6648782,2,,"jalapeno peppers, chopped"
71,6648782,3,cloves,"garlic, chopped"
72,6648782,2,(4 ounce) cans,"chopped green chile peppers, drained"
73,6648782,2,(12 ounce) packages,vegetarian burger crumbles
74,6648782,3,(28 ounce) cans,"whole peeled tomatoes, crushed"
75,6648782,¼,cup,chili powder
76,6648782,1,tablespoon,ground black pepper
77,6648782,1,(15 ounce) can,"kidney beans, drained"
78,6648782,1,(15 ounce) can,"garbanzo beans, drained"
79,6648782,1,(15 ounce) can,black beans
80,6648782,1,(15 ounce) can,whole kernel corn
81,6649095,1,pound,"fresh asparagus spears, trimmed"
82,6649095,1,tablespoon,olive oil
83,6649095,,,salt and pepper to taste
84,6650503,1,cup,water
85,6650503,2 ½,tablespoons,white sugar
86,6650503,½,teaspoon,salt
87,6650503,2,tablespoons,vegetable oil
88,6650503,1,cup,all-purpose flour
89,6650503,2,quarts,oil for frying
90,6650503,½,cup,"white sugar, or to taste"
91,6650503,1,teaspoon,ground cinnamon
92,6664277,2,tablespoons,canola oil
93,6664277,2,,"garlic cloves, peeled"
94,6664277,2,(15 ounce) cans,pinto beans
95,6664277,1,teaspoon,cumin
96,6664277,1,teaspoon,chili powder
97,6664277,,,salt to taste
98,6664277,½,,"lime, juiced"
99,6598898,1,(64 fluid ounce) bottle,apple cider
100,6598898,3,,cinnamon sticks
101,6598898,1,teaspoon,whole allspice
102,6598898,1,teaspoon,whole cloves
103,6598898,⅓,cup,brown sugar
104,6664230,1,(15 ounce) can,green beans
105,6664230,1,pound,wax beans
106,6664230,1,(15 ounce) can,"kidney beans, drained and rinsed"
107,6664230,1,,"onion, sliced into thin rings"
108,6664230,¾,cup,"white sugar, or to taste"
109,6664230,⅔,cup,distilled white vinegar
110,6664230,⅓,cup,vegetable oil
111,6664230,½,teaspoon,salt
112,6664230,½,teaspoon,ground black pepper
113,6664230,½,teaspoon,celery seed
114,6740852,1 ½,cups,water
115,6740852,1,(6 ounce) can,tomato paste
116,6740852,⅓,cup,extra virgin olive oil
117,6740852,2,cloves,"garlic, minced"
118,6740852,½,tablespoon,dried oregano
119,6740852,½,tablespoon,dried basil
120,6740852,½,teaspoon,"dried rosemary, crushed"
121,6740852,,,salt and ground black pepper to taste
122,6737319,½,cup,olive oil
123,6737319,⅓,cup,fresh lime juice
124,6737319,1,clove,"garlic, minced"
125,6737319,1,teaspoon,salt
126,6737319,⅛,teaspoon,ground cayenne pepper
127,6737319,2,(15 ounce) cans,"black beans, rinsed and drained"
128,6737319,1 ½,cups,frozen corn kernels
129,6737319,1,,"avocado - peeled, pitted and diced"
