,id_recipe,Quantity,Unit of Measure,Ingredient
0,6564823,6,cups,water
1,6564823,2,cups,wheat berries
2,6564823,½,teaspoon,"kosher salt, or to taste"
3,6585801,2 ½,cups,whole wheat flour
4,6585801,¾,teaspoon,salt
5,6585801,1,cup,water
6,6663120,2,tablespoons,white sugar
7,6663120,1,tablespoon,lemon juice
8,6663120,6,ears,"corn on the cob, husks and silk removed"
9,6649411,4,,"apples - peeled, cored and chopped"
10,6649411,¾,cup,water
11,6649411,¼,cup,white sugar
12,6649411,½,teaspoon,ground cinnamon
13,6649729,⅔,cup,fresh orange juice
14,6649729,⅓,cup,fresh lemon juice
15,6649729,⅓,cup,packed brown sugar
16,6649729,½,teaspoon,grated orange zest
17,6649729,½,teaspoon,grated lemon zest
18,6649729,1,teaspoon,vanilla extract
19,6664169,2 ¼,cups,dried split peas
20,6664169,2,quarts,"cold water, plus more as needed"
21,6664169,1 ½,pounds,ham bone
22,6664169,2,,"onions, thinly sliced"
23,6664169,½,teaspoon,salt
24,6664169,¼,teaspoon,ground black pepper
25,6664169,1,pinch,dried marjoram
26,6664169,3,stalks,"celery, chopped"
27,6664169,3,,"carrots, chopped"
28,6664169,1,,"potato, diced"
29,6648782,1,tablespoon,olive oil
30,6648782,½,medium,"onion, chopped"
31,6648782,2,tablespoons,dried oregano
32,6648782,1,tablespoon,salt
33,6648782,1,teaspoon,ground cumin
34,6648782,2,,bay leaves
35,6648782,2,stalks,"celery, chopped"
36,6648782,2,,"green bell peppers, chopped"
37,6648782,2,,"jalapeno peppers, chopped"
38,6648782,3,cloves,"garlic, chopped"
39,6648782,2,(4 ounce) cans,"chopped green chile peppers, drained"
40,6648782,2,(12 ounce) packages,vegetarian burger crumbles
41,6648782,3,(28 ounce) cans,"whole peeled tomatoes, crushed"
42,6648782,¼,cup,chili powder
43,6648782,1,tablespoon,ground black pepper
44,6648782,1,(15 ounce) can,"kidney beans, drained"
45,6648782,1,(15 ounce) can,"garbanzo beans, drained"
46,6648782,1,(15 ounce) can,black beans
47,6648782,1,(15 ounce) can,whole kernel corn
48,6740897,2,pounds,"beef shank, with bone"
49,6740897,1,tablespoon,vegetable oil
50,6740897,2,teaspoons,salt
51,6740897,2,teaspoons,ground black pepper
52,6740897,1,,"onion, chopped"
53,6740897,3,cups,beef broth
54,6740897,1,(14.5 ounce) can,diced tomatoes
55,6740897,4,cups,water
56,6740897,2,medium,"carrot, coarsely chopped"
57,6740897,¼,cup,chopped fresh cilantro
58,6740897,2,,"chayotes, quartered (Optional)"
59,6740897,2,ears,"corn, husked and cut into thirds"
60,6740897,1,,"potato, quartered (Optional)"
61,6740897,1,medium head,"cabbage, cored and cut into wedges"
62,6663877,10,stalks,"celery, chopped"
63,6663877,5,,"carrots, chopped"
64,6663877,3,,"onions, chopped"
65,6663877,2,,"green bell peppers, diced"
66,6663877,1,large head,"cabbage, chopped"
67,6663877,1,(15 ounce) can,"cut green beans, drained"
68,6663877,2,quarts,tomato juice
69,6663877,2,(16 ounce) cans,"whole peeled tomatoes, with liquid"
70,6663877,1,(14 ounce) can,beef broth
71,6663877,,,"cold water, to cover"
72,6663877,1,(1 ounce) envelope,dry onion soup mix
73,6663158,1,teaspoon,olive oil
74,6663158,1,,"onion, chopped"
75,6663158,2,cloves,"garlic, minced"
76,6663158,¾,cup,uncooked white rice
