,id_recipe,Step_Count,Step Description
0,6648910,1,"Preheat the oven to 350 degrees F (175 degrees C). Spray a baking sheet with cooking spray. Clean mushrooms with a damp paper towel; carefully break off stems. Chop stems extremely fine, discarding the tough end of stems."
1,6648910,2,"Heat oil in a large skillet over medium heat. Add garlic and chopped mushroom stems; fry until any moisture has evaporated, taking care not to burn garlic. Set aside to cool."
2,6648910,3,"Stir in cream cheese, Parmesan cheese, black pepper, onion powder, and cayenne. The mixture will be very thick; use a teaspoon to fill each mushroom cap with a generous amount of stuffing. Arrange mushroom caps on the prepared cookie sheet."
3,6648910,4,"Bake in the preheated oven until the mushrooms are piping hot, about 20 minutes."
4,6737703,1,Preheat the oven to 350 degrees F (175 degrees C). Prepare a baking sheet with cooking spray.
5,6737703,2,Clean mushrooms with a damp paper towel. Carefully break stems from mushrooms. Finely chop stems and set caps aside.
6,6737703,3,"Heat oil in a large skillet over medium heat. Fry chopped mushroom stems and garlic in hot oil until any moisture has disappeared, taking care not to burn the garlic, 3 to 5 minutes. Spread mushroom mixture into a bowl to cool completely, about 10 minutes."
7,6737703,4,"Stir cream cheese, Parmesan cheese, black pepper, onion powder, and cayenne pepper into the cooled mushroom mixture until very thick and completely mixed. Use a small spoon to fill each mushroom cap with a generous amount of stuffing. Arrange stuffed mushrooms on the prepared cookie sheet."
8,6737703,5,"Bake in the preheated oven until piping hot and liquid starts to form under each cap, about 20 minutes."
9,6649789,1,Preheat the oven to 350 degrees F (175 degrees C).
10,6649789,2,"Combine crabmeat, green onions, thyme, oregano, savory, and pepper in a medium bowl. Mix in mayonnaise and 1/4 cup Parmesan until well combined. Refrigerate filling until ready to use."
11,6649789,3,"Wipe mushrooms clean with a damp towel. Remove stems. Spoon out the gills and the base of the stem, making deep cups. Discard gills and stems."
12,6649789,4,Fill mushroom caps with rounded teaspoonfuls of filling and place them in an ungreased shallow baking dish. Sprinkle tops with Parmesan and paprika.
13,6649789,5,"Bake mushrooms in preheated oven until heated through, about 15 minutes. Serve hot."
14,6582765,1,Preheat the oven to 350 degrees F (175 degrees C).
15,6582765,2,"Hollow out each mushroom cap, reserving the scrapings.Dotdash Meredith Food Studios"
16,6582765,3,"Heat a skillet over medium-high heat. Cook and stir sausage, onion, and reserved mushroom scrapings until sausage is browned and cooked through, 4 to 6 minutes. Drain and discard grease; return the sausage mixture to the skillet.Dotdash Meredith Food Studios"
17,6582765,4,"Stir 3 ounces Parmesan cheese, bread crumbs, garlic, and parsley into the sausage mixture. Cook and stir until heated through, 3 to 5 minutes.Dotdash Meredith Food Studios"
18,6582765,5,Stuff each mushroom cap with the sausage mixture and place on a baking sheet.Dotdash Meredith Food Studios
19,6582765,6,"Bake stuffed mushrooms in the preheated oven for 12 minutes. Sprinkle remaining 1 ounce Parmesan cheese over mushrooms and bake until mushrooms are cooked through and cheese is melted and bubbling, about 3 minutes.Dotdash Meredith Food Studios"
20,6583162,1,Gently clean mushrooms with a damp cloth. Remove and discard stems.
21,6583162,2,"Mince scallions, separating white and green parts."
22,6583162,3,Preheat an air fryer to 360 degrees F (182 degrees C).
23,6583162,4,"Mix cream cheese, Cheddar cheese, scallion whites, paprika, and salt together in a small bowl. Stuff mixture into mushrooms, pressing gently with the back of a small spoon to fill each cavity."
